,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.30048,0.0,0.22313,0.316,0.23865
1966-01-01,0.31688,0.0,0.35679,0.30361,0.34352
1971-01-01,0.32778,0.0,0.4522,0.29005,0.41447
1976-01-01,0.33344,0.0,0.5295,0.25995,0.45601
1981-01-01,0.37381,0.0,0.48604,0.25778,0.37002
1986-01-01,0.35041,0.0,0.41554,0.23669,0.30182
1991-01-01,0.32441,0.0,0.29398,0.23493,0.2045
1996-01-01,0.29149,0.0,0.18782,0.22188,0.11821
2001-01-01,0.24755,0.0,0.19317,0.19127,0.13689
2006-01-01,0.2616,0.0,0.13704,0.1869,0.06234
2011-01-01,0.30356,0.0,0.26382,0.15269,0.11294
2016-01-01,0.26132,0.0,0.29468,0.14513,0.1785
2021-01-01,0.31298,0.0,0.34587,0.17251,0.2054
