,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.93708,0.01239,0.69867,0.95353,0.72752
1966-01-01,0.97186,0.0171,1.10572,0.90335,1.05431
1971-01-01,0.98733,0.01571,1.46512,0.86018,1.35368
1976-01-01,1.03778,0.0129,1.60675,0.78919,1.37106
1981-01-01,1.12749,0.01329,1.54044,0.76727,1.19352
1986-01-01,1.09225,0.0137,1.30631,0.73572,0.96348
1991-01-01,1.02013,0.01408,0.95595,0.75826,0.70815
1996-01-01,0.93781,0.01392,0.61348,0.73945,0.42905
2001-01-01,0.84793,0.01357,0.6872,0.65351,0.50635
2006-01-01,0.97306,0.01298,0.4944,0.68234,0.21666
2011-01-01,1.00594,0.01239,0.88486,0.48792,0.37924
2016-01-01,0.91022,0.0126,1.0209,0.56997,0.69325
2021-01-01,1.22199,0.0252,1.33087,0.86556,0.99963
