,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.0,0.00105,0.0,0.0,0.00105
1966-01-01,0.0,0.0015,0.0,0.0,0.0015
1971-01-01,0.0,0.00137,0.0,0.0,0.00137
1976-01-01,0.0,0.00144,0.0,0.0,0.00144
1981-01-01,0.0,0.00177,0.0,0.0,0.00177
1986-01-01,0.0,0.00178,0.0,0.0,0.00178
1991-01-01,0.0,0.00218,0.0,0.0,0.00218
1996-01-01,0.0,0.00253,0.0,0.0,0.00253
2001-01-01,0.0,0.00264,0.0,0.0,0.00264
2006-01-01,0.0,0.00265,0.0,0.0,0.00265
2011-01-01,0.0,0.00268,0.0,0.0,0.00268
2016-01-01,0.0,0.0029,0.0,0.0,0.0029
2021-01-01,0.0,0.0113,0.0,0.0,0.0113
