,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.1049,0.00224,0.02901,0.08185,0.00821
1966-01-01,0.15479,0.00399,0.06755,0.11355,0.0303
1971-01-01,0.13241,0.00763,0.06094,0.07703,0.01319
1976-01-01,0.17728,0.00681,0.06739,0.10699,0.00392
1981-01-01,0.22301,0.00818,0.10336,0.13548,0.02402
1986-01-01,0.19457,0.00785,0.13632,0.11318,0.06278
1991-01-01,0.24055,0.00783,0.09994,0.1527,0.01991
1996-01-01,0.27419,0.00808,0.0987,0.1746,0.00719
2001-01-01,0.26128,0.00741,0.091,0.19744,0.03457
2006-01-01,0.2768,0.00669,0.03823,0.21402,-0.01787
2011-01-01,0.26754,0.00587,0.06429,0.16782,-0.02955
2016-01-01,0.26915,0.00568,0.05105,0.16944,-0.04299
2021-01-01,0.19145,0.00581,0.05671,0.15366,0.02473
