,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.04941,0.0,0.03549,0.0499,0.03598
1966-01-01,0.04942,0.0,0.05686,0.04544,0.05287
1971-01-01,0.05109,0.0,0.0766,0.04547,0.07098
1976-01-01,0.05457,0.0,0.09387,0.04164,0.08094
1981-01-01,0.05779,0.0,0.07747,0.03889,0.05856
1986-01-01,0.05275,0.0,0.06426,0.03375,0.04526
1991-01-01,0.04931,0.0,0.04714,0.03427,0.0321
1996-01-01,0.04493,0.0,0.0294,0.03324,0.01772
2001-01-01,0.03888,0.0,0.03199,0.02867,0.02178
2006-01-01,0.04483,0.0,0.02337,0.02547,0.00401
2011-01-01,0.0427,0.0,0.04042,0.01987,0.01759
2016-01-01,0.0399,0.0,0.04794,0.0185,0.02654
2021-01-01,0.05616,0.00164,0.0668,0.02476,0.03703
