,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,6.00999,0.1133,3.3594,6.26719,3.7299
1966-01-01,6.31269,0.14794,5.13199,6.31592,5.28315
1971-01-01,6.78381,0.13529,6.13965,6.37517,5.8663
1976-01-01,7.16211,0.11371,7.62417,6.53496,7.11073
1981-01-01,7.14938,0.12042,7.97839,6.70452,7.65394
1986-01-01,6.64355,0.12215,7.02839,5.86913,6.37612
1991-01-01,6.41884,0.12983,5.3071,5.93068,4.94877
1996-01-01,6.12778,0.12704,3.46689,6.25709,3.72325
2001-01-01,5.65466,0.11995,3.95159,6.4414,4.85829
2006-01-01,7.06356,0.11831,3.03194,6.71658,2.80328
2011-01-01,6.91635,0.10813,5.3884,6.01169,4.59186
2016-01-01,7.09885,0.11161,6.84265,6.33569,6.1911
2021-01-01,7.11876,0.11242,6.5893,6.20408,5.78704
