basin,p_mean,pet_mean,aridity,t_mean,frac_snow,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur
1119USBR_WQX-AFE123,2.0494171531692973,1.2399744164902047,0.6050375906011427,3.4321228881812322,0.5098738911027205,0.041067041067041066,1.2037037037037037,0.6041418041418042,4.466009340944473
1119USBR_WQX-CSP108,1.9909096003560003,1.2473373613914405,0.6265163225735616,3.662483801552108,0.497560521108142,0.03987363987363987,1.18580375782881,0.6048438048438048,4.489838457529964
1119USBR_WQX-CSP111,1.9510083798506783,1.2520701099512417,0.641755372699665,3.8548049499275248,0.4810549166363732,0.039592839592839595,1.1823899371069182,0.6076518076518077,4.536687631027253
1119USBR_WQX-EMM015,2.713810770040728,1.1852038599031995,0.4367304725102157,4.397210175846931,0.5120084680188784,0.05545805545805546,1.3620689655172413,0.6508950508950508,5.039130434782609
1119USBR_WQX-GAR100,3.2479457253797297,1.1170841219783758,0.3439355877314647,2.575712279254702,0.6149328399393592,0.053562653562653564,1.355239786856128,0.6284310284310284,4.862574687669745
1119USBR_WQX-GAR101,2.932698974528486,1.1432141680148113,0.3898164039146279,3.23678507103466,0.560002469480872,0.054896454896454894,1.3231810490693738,0.6428220428220428,5.056322473771397
1119USBR_WQX-MAL005,1.0073728419464907,1.2065908833433896,1.1977599882601173,5.666116927460882,0.39261129996227284,0.05988065988065988,1.2291066282420748,0.7826605826605827,6.656119402985075
1119USBR_WQX-MAL160,1.0241324481632563,1.1765604494207447,1.1488362189195962,4.1349644438937725,0.43551419168915884,0.05728325728325728,1.2197309417040358,0.7728325728325728,6.28726442033124
11NPSWRD_WQX-OLYM_UW_WTGR,10.350283993531349,0.8385335775335675,0.08101551397600575,7.546754768197623,0.04529018125898156,0.047525447525447524,1.3732251521298176,0.49273429273429276,4.109484777517564
11NPSWRD_WQX-OLYM_UW_WTQP,10.350283993531349,0.8385335775335675,0.08101551397600575,7.546754768197623,0.04529018125898156,0.047525447525447524,1.3732251521298176,0.49273429273429276,4.109484777517564
11NPSWRD_WQX-ROMO_JB_LOCHO,2.0072593389818283,1.2884739586359009,0.6419070688142732,-0.7212777863137969,0.6650450909905277,0.042892242892242895,1.1956947162426614,0.6103194103194103,3.7249357326478147
11NPSWRD_WQX-ROMO_USGS_ANDRW,2.0072593389818283,1.2861314192897852,0.6407400350879268,-0.7212777863137969,0.6650450909905277,0.042892242892242895,1.1956947162426614,0.6103194103194103,3.7249357326478147
11NPSWRD_WQX-ROMO_USGS_ICY,2.0072593389818283,1.2963878303236953,0.6458496942309813,-0.7212777863137969,0.6650450909905277,0.042892242892242895,1.1956947162426614,0.6103194103194103,3.7249357326478147
11NPSWRD_WQX-SAAN_SAMHD_APC,1.9998779594624685,1.602329678202453,0.801213729378332,20.021747600280825,0.00303070071003269,0.057634257634257634,1.3241935483870968,0.8143208143208143,8.07799442896936
11NPSWRD_WQX-SAAN_SAMHD_MC,1.9463864535695892,1.6126498976136734,0.8285353068791363,19.920756836246767,0.003197635987066191,0.056862056862056864,1.3235294117647058,0.8114426114426114,7.977225672877847
11NPSWRD_WQX-SAAN_SAMHD_SC1,2.103806312855268,1.5988885004021858,0.7599979573367607,19.47315778293136,0.0031149209208912797,0.057985257985257985,1.3279742765273312,0.8065286065286065,7.690093708165997
11NPSWRD_WQX-SAAN_SAMHD_SM2,2.017885915589007,1.6025899279072224,0.7941925336445185,20.337657361714033,0.002844966801266532,0.05644085644085644,1.3051948051948052,0.8188838188838189,8.20323488045007
11NPSWRD_WQX-SAAN_SAMHD_SPC,2.018318997214001,1.5975865446173234,0.7915431340747234,20.073795505306286,0.00298852720877919,0.057774657774657776,1.3231511254019293,0.8131274131274131,8.021468144044322
11NPSWRD_WQX-SAAN_SAMHD_SR1,2.0374488343719035,1.5965948029815131,0.7836244896297997,20.003208599893526,0.0029709111886496702,0.05784485784485784,1.3141945773524721,0.8112320112320113,7.953200275292498
11NPSWRD_WQX-SEQU_CSU_008,3.5990599617063337,1.7216387964321647,0.4783579086623293,6.788784310731252,0.6805684898151224,0.054896454896454894,1.554671968190855,0.8009126009126009,9.253041362530414
21AWIC-1107,3.679221492225026,1.4343102854248078,0.3898407009351867,17.188480758368,0.004660352641624855,0.05510705510705511,1.2114197530864197,0.5983853983853984,3.9646511627906977
21AWIC-347,3.637166959991448,1.40581490158482,0.38651371164663983,16.87437583548665,0.005116399065495467,0.06598806598806599,1.1491442542787287,0.7032643032643032,4.5912007332722276
21AWIC-385,4.033028531576025,1.5423970558669164,0.38244139454777903,19.43406886113476,0.000241919448456096,0.06135486135486135,1.2189679218967922,0.714075114075114,4.99116781157998
21AWIC-409,3.9083879816684366,1.5358898578672087,0.3929727204850217,18.92872301724237,0.0016818586304021264,0.06023166023166023,1.2152974504249292,0.7064233064233064,4.88495145631068
21AWIC-443,3.680104063323263,1.406405217022624,0.38216452383484795,16.715366594224545,0.006062922197046562,0.06437346437346438,1.1637055837563453,0.6961038961038961,4.484848484848484
21AWIC-444,3.6521072105172387,1.400518276540009,0.3834822462239977,16.730255045345412,0.00602244624139928,0.06465426465426466,1.1614123581336697,0.6916110916110916,4.474114441416893
21AWIC-445,3.637472006763408,1.4015339267878246,0.3853043883724339,16.721324214601854,0.005440312830186327,0.06409266409266409,1.1601016518424396,0.6890838890838891,4.471981776765376
