,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,3.54867,0.07991,2.20849,3.74436,2.48409
1966-01-01,3.74695,0.10921,3.54105,3.53773,3.44104
1971-01-01,3.84351,0.09872,4.57209,3.38709,4.2144
1976-01-01,4.77687,0.07731,5.97717,3.7091,4.98671
1981-01-01,4.9416,0.08116,5.93489,3.59925,4.6737
1986-01-01,4.39251,0.08063,4.9477,3.39341,4.02923
1991-01-01,4.03596,0.08761,3.65591,3.48903,3.19658
1996-01-01,3.83123,0.08466,2.37658,3.31608,1.9461
2001-01-01,3.47836,0.08125,2.65338,3.31962,2.57589
2006-01-01,4.16561,0.07967,2.01786,3.00341,0.93533
2011-01-01,3.97665,0.07508,3.52725,2.41491,2.04058
2016-01-01,3.67702,0.07692,4.13211,2.23484,2.76684
2021-01-01,3.44675,0.09089,3.81124,2.13908,2.59446
