,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.0,0.0214,0.0,0.0,0.0214
1966-01-01,0.0,0.02607,0.0,0.0,0.02607
1971-01-01,0.0,0.02511,0.0,0.0,0.02511
1976-01-01,0.0,0.01273,0.0,0.0,0.01273
1981-01-01,0.0,0.08577,0.0,0.0,0.08577
1986-01-01,0.0,0.07753,0.0,0.0,0.07753
1991-01-01,0.0,0.07835,0.0,0.0,0.07835
1996-01-01,0.0,0.07486,0.0,0.0,0.07486
2001-01-01,0.0,0.06926,0.0,0.0,0.06926
2006-01-01,0.0,0.0644,0.0,0.0,0.0644
2011-01-01,0.0,0.06198,0.0,0.0,0.06198
2016-01-01,0.0,0.06248,0.0,0.0,0.06248
2021-01-01,0.0,0.06478,0.0,0.0,0.06478
