,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.01254,0.0,0.00347,0.00979,0.00071
1966-01-01,0.01851,0.0,0.00808,0.01357,0.00315
1971-01-01,0.06808,0.0,0.03569,0.05555,0.02316
1976-01-01,0.08307,0.0,0.03332,0.06702,0.01727
1981-01-01,0.09751,0.0,0.0475,0.08147,0.03146
1986-01-01,0.09279,0.0,0.05718,0.07569,0.04008
1991-01-01,0.09797,0.0,0.04397,0.08301,0.02902
1996-01-01,0.11039,0.0,0.05006,0.08905,0.02872
2001-01-01,0.10861,0.0,0.03832,0.09738,0.02709
2006-01-01,0.1076,0.0,0.01897,0.0969,0.00826
2011-01-01,0.08876,0.0,0.02827,0.07091,0.01043
2016-01-01,0.09002,0.0,0.02259,0.07431,0.00689
2021-01-01,0.06959,0.0,0.02698,0.0655,0.02288
