,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,2.52182,0.01293,3.5663,1.97832,3.03572
1966-01-01,2.7736,0.01637,4.74519,1.59033,3.5783
1971-01-01,2.40717,0.01452,4.8238,1.27133,3.70247
1976-01-01,2.58126,0.01086,4.39053,1.48346,3.30359
1981-01-01,2.57434,0.01116,4.93273,1.39618,3.76573
1986-01-01,2.24541,0.01125,4.86261,1.32954,3.95798
1991-01-01,2.06637,0.01123,5.03375,1.27372,4.25234
1996-01-01,2.80129,0.01083,5.792,1.1869,4.18843
2001-01-01,2.73109,0.01032,5.91479,1.30224,4.49626
2006-01-01,2.79411,0.00959,5.08755,1.21098,3.51402
2011-01-01,2.64735,0.0086,4.94872,0.87078,3.18075
2016-01-01,2.93969,0.00834,13.1278,0.74356,10.94002
2021-01-01,2.85951,0.01614,14.01289,0.64443,11.81396
