,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.01466,0.11798,0.00258,0.03016,0.13605
1966-01-01,0.01588,0.17242,0.00376,0.02885,0.18915
1971-01-01,0.01765,0.08201,0.00239,0.0318,0.09856
1976-01-01,0.01843,0.07332,0.00343,0.03523,0.09355
1981-01-01,0.01921,0.08395,0.00531,0.04414,0.11419
1986-01-01,0.02644,0.08734,0.0113,0.04654,0.11874
1991-01-01,0.0279,0.09673,0.00735,0.05086,0.12705
1996-01-01,0.01945,0.1067,0.00443,0.05079,0.14247
2001-01-01,0.01615,0.09453,0.00372,0.05152,0.13363
2006-01-01,0.01113,0.09953,0.00105,0.04922,0.13867
2011-01-01,0.01442,0.08659,0.00196,0.04432,0.11845
2016-01-01,0.01514,0.09026,0.00153,0.04494,0.12159
2021-01-01,0.00709,0.12138,0.00146,0.02756,0.14331
