,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.58054,0.25005,0.10201,1.19392,0.96545
1966-01-01,0.62864,0.36543,0.14901,1.14217,1.02798
1971-01-01,0.69876,0.17382,0.0946,1.25911,0.82877
1976-01-01,0.72962,0.1554,0.1357,1.39475,0.95623
1981-01-01,0.76049,0.17793,0.21028,1.74745,1.37517
1986-01-01,1.04682,0.18511,0.44745,1.84268,1.42843
1991-01-01,1.10438,0.20501,0.29116,2.01369,1.40548
1996-01-01,0.77006,0.22615,0.17541,2.01065,1.64215
2001-01-01,0.63897,0.20373,0.14722,2.03885,1.75084
2006-01-01,0.44058,0.21096,0.04171,1.94842,1.76052
2011-01-01,0.57107,0.18352,0.07766,1.75474,1.44485
2016-01-01,0.59952,0.1913,0.06053,1.77928,1.43159
2021-01-01,0.46416,0.1218,0.09569,1.80319,1.55651
