,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.01821,0.00547,0.02483,0.0177,0.0298
1966-01-01,0.01795,0.00718,0.03098,0.01375,0.03395
1971-01-01,0.01458,0.00606,0.02935,0.01142,0.03225
1976-01-01,0.01563,0.0047,0.03072,0.01229,0.03207
1981-01-01,0.01505,0.00483,0.02867,0.01222,0.03067
1986-01-01,0.0132,0.0047,0.02877,0.01293,0.03321
1991-01-01,0.01211,0.00469,0.03025,0.0125,0.03532
1996-01-01,0.01533,0.00426,0.03268,0.01253,0.03414
2001-01-01,0.01485,0.00386,0.03333,0.0129,0.03524
2006-01-01,0.01445,0.0035,0.02791,0.01118,0.02814
2011-01-01,0.01353,0.00308,0.02605,0.00659,0.02219
2016-01-01,0.01421,0.00313,0.06775,0.00744,0.06411
2021-01-01,0.01598,0.00194,0.08198,0.0063,0.07424
