,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.0,0.006,0.0,0.0,0.006
1966-01-01,0.0,0.0086,0.0,0.0,0.0086
1971-01-01,0.0,0.00292,0.0,0.0,0.00292
1976-01-01,0.0,0.00249,0.0,0.0,0.00249
1981-01-01,0.0,0.00328,0.0,0.0,0.00328
1986-01-01,0.0,0.00388,0.0,0.0,0.00388
1991-01-01,0.0,0.00489,0.0,0.0,0.00489
1996-01-01,0.0,0.00511,0.0,0.0,0.00511
2001-01-01,0.0,0.00442,0.0,0.0,0.00442
2006-01-01,0.0,0.00459,0.0,0.0,0.00459
2011-01-01,0.0,0.00334,0.0,0.0,0.00334
2016-01-01,0.0,0.00373,0.0,0.0,0.00373
2021-01-01,0.0,0.00531,0.0,0.0,0.00531
