,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,7.91352,0.76042,3.84826,10.12221,6.81737
1966-01-01,8.01467,1.02108,5.83397,10.84539,9.68578
1971-01-01,8.7975,0.91615,6.91723,10.63481,9.67069
1976-01-01,8.73704,0.71875,8.60391,10.58706,11.17268
1981-01-01,9.56598,0.73582,10.13521,11.03842,12.34347
1986-01-01,9.48819,0.72884,9.70673,10.5825,11.52988
1991-01-01,10.04227,0.72905,7.56283,11.19895,9.44856
1996-01-01,9.85314,0.70728,5.02258,11.6521,7.52882
2001-01-01,8.96529,0.64513,5.69322,14.20287,11.57594
2006-01-01,12.69176,0.62513,4.4868,15.52442,7.94461
2011-01-01,13.4072,0.56087,8.59762,14.09812,9.8494
2016-01-01,13.87806,0.5727,11.2998,16.32953,14.32397
2021-01-01,15.61633,0.65127,12.08427,19.02043,16.13964
