,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,5.07597,1.67183,2.63717,6.74426,5.97729
1966-01-01,5.08399,2.42445,3.82236,6.92703,8.08984
1971-01-01,5.24059,2.18232,4.49242,5.90946,7.34361
1976-01-01,4.95839,1.70676,5.26906,5.01928,7.03671
1981-01-01,5.5204,1.79546,5.93613,5.08171,7.2929
1986-01-01,5.16825,1.79706,5.0526,4.65192,6.33332
1991-01-01,4.96207,1.87261,3.69726,4.60192,5.20972
1996-01-01,4.99809,1.84573,2.55375,5.39191,4.7933
2001-01-01,4.23605,1.86048,2.82087,4.83231,5.27761
2006-01-01,5.73879,1.8353,2.07926,3.97921,2.15497
2011-01-01,5.89558,1.82123,3.83923,2.61167,2.37654
2016-01-01,5.96215,1.91368,5.01896,2.13047,3.10096
2021-01-01,5.81257,2.10565,4.69027,2.05534,3.03869
