,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,5.50818,0.07373,3.13499,5.58377,3.2843
1966-01-01,5.66796,0.09625,4.80065,5.40155,4.63049
1971-01-01,5.8135,0.0881,5.68993,5.21454,5.17907
1976-01-01,6.12566,0.07463,6.84595,5.04466,5.83956
1981-01-01,6.02654,0.07966,6.94077,5.09737,6.09126
1986-01-01,5.59968,0.08258,5.99926,4.63177,5.11394
1991-01-01,5.101,0.08886,4.32391,4.62739,3.93916
1996-01-01,4.7396,0.0894,2.79268,4.83393,2.97641
2001-01-01,4.44508,0.08421,3.18011,4.78358,3.60283
2006-01-01,5.19647,0.0852,2.38374,4.97076,2.24324
2011-01-01,4.67934,0.07663,3.94823,3.99127,3.33678
2016-01-01,4.9573,0.0794,5.14876,4.62478,4.89564
2021-01-01,4.74467,0.08733,4.75016,3.9394,4.03223
