,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,7.24249,0.19891,3.85081,9.33442,6.14165
1966-01-01,7.92143,0.2793,5.86462,9.68612,7.90862
1971-01-01,8.88692,0.25739,7.09414,9.74213,8.20674
1976-01-01,9.29364,0.20458,8.94125,9.68287,9.53506
1981-01-01,10.12215,0.21542,10.43499,10.27297,10.80123
1986-01-01,10.26102,0.21669,9.92874,9.69477,9.57918
1991-01-01,10.7092,0.22916,7.54447,9.25526,6.3197
1996-01-01,10.5414,0.22543,5.06222,9.44976,4.19602
2001-01-01,9.26171,0.2131,5.78783,12.17434,8.91355
2006-01-01,13.01726,0.20868,4.35551,13.45301,4.99994
2011-01-01,13.55007,0.19706,8.16964,12.84304,7.65967
2016-01-01,14.9976,0.20545,11.53415,15.13981,11.88181
2021-01-01,16.01935,0.17027,11.56622,17.28876,13.00589
