,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.0,0.00274,0.0,0.0,0.00274
1966-01-01,0.0,0.00389,0.0,0.0,0.00389
1971-01-01,0.0,0.00422,0.0,0.0,0.00422
1976-01-01,0.0,0.00431,0.0,0.0,0.00431
1981-01-01,0.0,0.00512,0.0,0.0,0.00512
1986-01-01,0.0,0.0051,0.0,0.0,0.0051
1991-01-01,0.0,0.00562,0.0,0.0,0.00562
1996-01-01,0.0,0.0062,0.0,0.0,0.0062
2001-01-01,0.0,0.00588,0.0,0.0,0.00588
2006-01-01,0.0,0.00589,0.0,0.0,0.00589
2011-01-01,0.0,0.00536,0.0,0.0,0.00536
2016-01-01,0.0,0.00557,0.0,0.0,0.00557
2021-01-01,0.0,0.00553,0.0,0.0,0.00553
