basin,p_mean,pet_mean,aridity,t_mean,frac_snow,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur
01491000,3.124462840129115,1.1606110800294445,0.371459396195438,13.075272223353764,0.04316395914150551,0.0631098631098631,1.129396984924623,0.7083889083889083,4.239915966386555
01493112,3.0559842755027775,1.1539655494546646,0.37760847092867045,12.830043411082668,0.05298485140610276,0.06191646191646192,1.1207115628970774,0.7118287118287119,4.331482272533106
01534000,3.0672910900462393,1.0443519630655262,0.3404802258431177,8.752621284484386,0.13901347117126245,0.05637065637065637,1.1199442119944212,0.6579150579150579,3.5114275009366804
01540500,2.955775137972963,1.038578704159251,0.35137270451212216,8.153285920730642,0.15941519329054746,0.048789048789048786,1.122778675282714,0.5920673920673921,3.038184438040346
01549700,2.90346832771596,1.0541436226385084,0.36306358591063403,7.950762279649284,0.15169384769581673,0.05454545454545454,1.1310043668122272,0.6396630396630396,3.3698224852071004
01553850,3.073948121687439,1.055230150242829,0.34328170433259036,9.79500271843385,0.11363590078967638,0.061003861003861,1.1315104166666667,0.6836082836082836,3.8338582677165354
01558000,2.9414539037859435,1.086246709091575,0.3692890470571263,8.992876336899569,0.140382186045792,0.055949455949455947,1.1146853146853146,0.6528606528606529,3.648489603766183
01567000,2.8809880462126842,1.104719319837254,0.3834515458297392,9.948873433879847,0.11748382330011291,0.057002457002457,1.129346314325452,0.6607230607230608,3.7663065226090437
01570500,2.9872944713877274,1.066816517753324,0.35711796341849805,8.742046784538966,0.14326694919207222,0.04850824850824851,1.1290849673202614,0.5923481923481924,3.128661475713756
01573160,3.176765131656039,1.092051472859759,0.3437621062941079,10.774549314765412,0.09275635202130054,0.06275886275886276,1.1388535031847133,0.7034749034749035,4.151201325600663
01573695,3.079745696015273,1.1059955325500637,0.3591191097307337,11.146561733466367,0.08678329276185968,0.062407862407862405,1.1281725888324874,0.7091611091611092,4.226778242677824
01573710,3.0537364299695495,1.1132580904934666,0.3645560499484782,11.390521814403556,0.08248998931419668,0.062407862407862405,1.119647355163728,0.7109863109863109,4.262626262626263
01574000,3.008182197317076,1.1170040018451834,0.371321924197747,11.285370663886113,0.0865270764517451,0.061284661284661285,1.1264516129032258,0.7027729027729027,4.249151103565365
01575598,2.9729027829948036,1.1211803946607282,0.3771332184402237,11.152520448761665,0.08796992970628727,0.06114426114426114,1.1181001283697047,0.7065637065637066,4.216589861751152
01576000,2.995107671265487,1.0721478301021743,0.3579663730917468,8.911708281790416,0.13932211987932935,0.04935064935064935,1.1393841166936791,0.593962793962794,3.150037230081906
015765195,2.9650692945094717,1.1059314342667956,0.37298670770180303,11.326340966376977,0.08220504469476288,0.06268866268866269,1.131812420785805,0.7188487188487188,4.33714527742482
01576754,3.0599954742416475,1.1057424188086604,0.3613542660819439,11.172006394933135,0.08175091937589965,0.06332046332046332,1.1204968944099378,0.7064935064935065,4.203842940685046
01576767,3.0969528262438404,1.1100341758642025,0.35842786059176585,11.141835787466658,0.07887094970969004,0.06409266409266409,1.1134146341463416,0.7086697086697087,4.245164003364172
01577500,3.033112831768784,1.1316508768757736,0.373098839259416,11.2526623688915,0.0809118697308586,0.06114426114426114,1.1400523560209423,0.7091611091611092,4.2374161073825505
01578310,2.997327278922394,1.077602332955554,0.3595210775057491,9.0080852113959,0.1366690174403925,0.04921024921024921,1.1343042071197411,0.5928395928395929,3.144080416976917
01581752,3.190315489298056,1.1367473074091272,0.3563118792553141,12.046306367755648,0.06470052987316206,0.06367146367146367,1.1225247524752475,0.7137943137943138,4.3176220806794054
01591000,2.921613244385098,1.1574294855564093,0.3961610893504864,12.018637087216513,0.06957492903841839,0.06303966303966305,1.1253132832080202,0.7220779220779221,4.533274570295284
01594440,2.914593320631572,1.157576741883735,0.3971657842243652,12.374913559802106,0.061890263958208826,0.06296946296946297,1.1311475409836065,0.7157599157599157,4.462144420131291
01594526,2.951263854393476,1.1695763679895952,0.39629678188497947,13.108390255261243,0.051357601070602076,0.06367146367146367,1.1466498103666245,0.7158301158301158,4.408560311284047
01604500,2.5003155865203373,1.1719276886607572,0.4687119078002936,10.934997824962466,0.09907928094887,0.0584064584064584,1.1460055096418733,0.6997542997542997,4.261650277896537
01608500,2.5185819807731273,1.1739853743057473,0.4661295059156144,9.646698348713151,0.1140879404348266,0.05714285714285714,1.1578947368421053,0.6742014742014742,4.040387042490535
01611500,2.6143957226145256,1.180890747762522,0.45168783652291644,11.031858866601212,0.09981976213538034,0.05917865917865918,1.1330645161290323,0.6938574938574938,4.229353872486093
01613030,2.768693579153073,1.1549474338830328,0.4171452711774354,11.899128822393196,0.08501171568757544,0.060933660933660934,1.1302083333333333,0.7104949104949105,4.3625
01614500,3.004932508661515,1.124101677499575,0.3740854991782437,10.956365702727318,0.09988840961831208,0.060933660933660934,1.134640522875817,0.6932958932958933,4.184745762711865
01616400,2.7854474218879997,1.1577883513585991,0.41565614998176503,11.913837375740055,0.08919456235136589,0.061635661635661636,1.1314432989690721,0.714987714987715,4.397668393782383
01616500,2.7534622564216202,1.1563960847128691,0.41997891273647353,11.992591184870042,0.08571631067561994,0.062197262197262196,1.1417525773195876,0.7097227097227097,4.327910958904109
01618100,2.8501093849771615,1.1470177650254438,0.4024469275008668,12.150460910459756,0.07961336474456934,0.06395226395226396,1.1459119496855346,0.7161109161109162,4.3950883239982765
01621050,2.7627587413802703,1.1443606671071276,0.41420940959014274,9.824035533980783,0.1079916690194922,0.05945945945945946,1.1731301939058172,0.7041769041769042,4.442426926483614
01631000,2.7979471335773085,1.174391912421963,0.41973341752188403,10.593333353031314,0.1005444456912254,0.05805545805545805,1.1680790960451977,0.6810810810810811,4.207285342584562
01632900,2.607179623156524,1.1680097356800245,0.4479974165592434,10.837357945574135,0.09725141393266938,0.06044226044226044,1.1603773584905661,0.7067743067743067,4.4138535729943005
15475,3.9168730337764894,0.8508906868824916,0.2172372398964634,6.423748969543144,0.2233571697218506,0.05658125658125658,1.0862533692722371,0.601965601965602,3.13643013899049
15476,4.672028921584671,0.7625360847848344,0.16321304888801833,3.49184395741341,0.38737670362300697,0.04008424008424009,1.0652985074626866,0.48915408915408914,2.703919285991463
15478,3.9242287891153955,0.7983257731906679,0.2034350737665903,5.633289129341822,0.2490119896893341,0.05398385398385398,1.0680555555555555,0.5926991926991927,3.021832498210451
15479,3.632070199581958,0.8193275323705534,0.2255814142757637,5.932140458267307,0.23970628581169054,0.05875745875745876,1.1027667984189724,0.6339066339066339,3.2634622334658476
15480,3.8996161243221903,0.8638649495950671,0.22152563792294283,6.854334583882219,0.17711377280902793,0.057213057213057215,1.1088435374149659,0.6254124254124254,3.3131275567125327
15795,2.875749323324539,0.9838295588141022,0.3421124194777645,6.681524189119524,0.23182351821214667,0.05075465075465076,1.0987841945288754,0.6082836082836083,3.3676642052079284
17191,3.3240917998971966,0.7922717767443287,0.23834232760022786,5.189327957599032,0.2875654942799043,0.05405405405405406,1.1015736766809727,0.6275886275886275,3.3160237388724036
199869,2.42821922349824,0.9912797631584507,0.40823322439987647,7.612278379559971,0.18107529176591183,0.06191646191646192,1.1235668789808917,0.6945594945594945,3.946549660949342
202926,2.692677333023401,0.9115162957047803,0.338516718852945,6.852135295472406,0.22626786005362157,0.054896454896454894,1.098314606741573,0.6526500526500526,3.4794161676646707
202934,2.6928749176546467,0.911990209671318,0.3386678689352619,6.858840314477551,0.22582515181965235,0.055036855036855035,1.0980392156862746,0.653001053001053,3.4865067466266866
202940,2.692962908851163,0.9125898070666582,0.3388794565521793,6.8600866540602645,0.22581298170903122,0.05517725517725518,1.0977653631284916,0.6532116532116532,3.4863244660921695
202941,2.70388877938896,0.922062727379633,0.3410135558859806,6.512067794240056,0.22594791722190927,0.05194805194805195,1.0914454277286136,0.647034047034047,3.445607476635514
202942,2.7039469818688087,0.9220994949292385,0.34101981329971853,6.51206614206598,0.2259449353135788,0.05194805194805195,1.0914454277286136,0.646963846963847,3.4439461883408073
202944,2.6926765281792133,0.9114738674677054,0.33850106313514144,6.8521043527044165,0.22626778852379353,0.054896454896454894,1.098314606741573,0.6526500526500526,3.4794161676646707
202955,2.692670134311303,0.9113938755903894,0.3384721596518521,6.8517795573922,0.2262357940066412,0.054826254826254826,1.0984528832630098,0.6526500526500526,3.4794161676646707
202961,2.692956561138935,0.9125289178231963,0.3388576447877271,6.860067290749795,0.22581402009853244,0.055247455247455245,1.097629009762901,0.6532116532116532,3.487631184407796
202966,2.692849746150174,0.9118525009948381,0.33861989600365405,6.857873014173877,0.22595058881171898,0.05496665496665497,1.0981767180925666,0.653001053001053,3.487814023247094
216915,3.68561014012909,0.8218711206223065,0.22299458959962598,4.868749677465446,0.30277084934166104,0.03952263952263952,1.3032407407407407,0.5375921375921376,3.9989556135770234
217063,1.6850715256472004,0.8848073975888537,0.5250859587393585,-0.8555467871998377,0.46545923874011363,0.0391014391014391,1.1751054852320675,0.6362232362232362,4.2075208913649025
217071,1.3592456092739043,0.9219986970753181,0.6783164799537891,3.761796055337018,0.3250465193625686,0.046402246402246404,1.1495652173913042,0.6882414882414882,4.572761194029851
217088,3.8823605354720847,0.8072534688323534,0.20792851705983909,5.70598910100596,0.27984941743244235,0.04541944541944542,1.2661448140900196,0.5583011583011583,4.194620253164557
217121,6.346738861498925,0.831696857758408,0.13104318231898768,6.819595643969387,0.09593931009083083,0.05047385047385047,1.4525252525252526,0.5327483327483328,4.574442435201929
217325,8.855787794263179,0.7870605794701011,0.08887527544189379,6.777847104114686,0.07373483256833127,0.03882063882063882,1.2426966292134831,0.4803088803088803,4.114251352976549
