,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.0,5.71444,0.0,0.0,5.71444
1966-01-01,0.0,7.89126,0.0,0.0,7.89126
1971-01-01,0.0,7.14386,0.0,0.0,7.14386
1976-01-01,0.0,5.65165,0.0,0.0,5.65165
1981-01-01,0.0,5.98272,0.0,0.0,5.98272
1986-01-01,0.0,6.17714,0.0,0.0,6.17714
1991-01-01,0.0,6.45035,0.0,0.0,6.45035
1996-01-01,0.0,6.31996,0.0,0.0,6.31996
2001-01-01,0.0,6.40917,0.0,0.0,6.40917
2006-01-01,0.0,6.22156,0.0,0.0,6.22156
2011-01-01,0.0,5.9173,0.0,0.0,5.9173
2016-01-01,0.0,6.11498,0.0,0.0,6.11498
2021-01-01,0.02866,6.78738,0.10483,0.05947,6.92302
