,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,6.5473,0.50395,3.5758,6.1017,3.63415
1966-01-01,7.84385,0.63756,5.82439,5.88365,4.50175
1971-01-01,8.19663,0.57052,6.89602,5.80059,5.0705
1976-01-01,8.861,0.43997,9.10905,5.44525,6.13328
1981-01-01,9.54523,0.45451,10.29789,5.43078,6.63795
1986-01-01,9.694,0.46151,9.58973,4.86103,5.21829
1991-01-01,10.28419,0.47137,7.39884,5.12789,2.71392
1996-01-01,10.28333,0.46175,5.01881,4.69345,-0.10931
2001-01-01,8.48803,0.43817,5.60281,5.85217,3.40513
2006-01-01,13.00402,0.43476,4.41746,6.37634,-1.77545
2011-01-01,13.30522,0.40064,7.91814,6.17332,1.18689
2016-01-01,14.48361,0.40792,10.971,7.08303,3.97834
2021-01-01,16.17836,0.40181,11.17672,7.62134,3.02151
