,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.0,0.19114,0.0,0.0,0.19114
1966-01-01,0.0,0.2739,0.0,0.0,0.2739
1971-01-01,0.0,0.09059,0.0,0.0,0.09059
1976-01-01,0.0,0.08481,0.0,0.0,0.08481
1981-01-01,0.0,0.10736,0.0,0.0,0.10736
1986-01-01,0.0,0.13075,0.0,0.0,0.13075
1991-01-01,0.0,0.15078,0.0,0.0,0.15078
1996-01-01,0.0,0.30708,0.0,0.0,0.30708
2001-01-01,0.0,0.3227,0.0,0.0,0.3227
2006-01-01,0.0,0.32569,0.0,0.0,0.32569
2011-01-01,0.0,0.31588,0.0,0.0,0.31588
2016-01-01,0.0,0.33638,0.0,0.0,0.33638
2021-01-01,0.0,0.45171,0.0,0.0,0.45171
