,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.00158,0.00393,0.00097,0.00107,0.00438
1966-01-01,0.00138,0.00493,0.00176,0.00094,0.00624
1971-01-01,0.00102,0.00443,0.00136,0.00069,0.00546
1976-01-01,0.00136,0.00273,0.0025,0.00078,0.00466
1981-01-01,0.00142,0.01106,0.00234,0.00072,0.01269
1986-01-01,0.00139,0.01151,0.00175,0.00064,0.0125
1991-01-01,0.00122,0.01059,0.00109,0.00063,0.01108
1996-01-01,0.00103,0.00977,0.00066,0.00053,0.00992
2001-01-01,0.00092,0.00699,0.00076,0.00046,0.00729
2006-01-01,0.00098,0.00668,0.00058,0.00036,0.00663
2011-01-01,0.00076,0.00534,0.00099,0.00024,0.00582
2016-01-01,0.00066,0.0054,0.00095,0.00029,0.00599
2021-01-01,0.00074,0.00699,0.00105,0.00047,0.00777
