,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.50249,0.13586,0.15179,0.4912,0.27636
1966-01-01,0.63602,0.19325,0.22471,0.55993,0.34187
1971-01-01,0.58127,0.19239,0.23049,0.50353,0.34514
1976-01-01,0.6147,0.19776,0.17354,0.53363,0.29023
1981-01-01,0.59916,0.23826,0.25085,0.66742,0.55737
1986-01-01,0.52489,0.23949,0.31556,0.60804,0.6382
1991-01-01,0.56147,0.28207,0.22348,0.70105,0.64514
1996-01-01,0.5376,0.32053,0.20125,0.66274,0.64692
2001-01-01,0.56661,0.32421,0.16303,0.78578,0.70641
2006-01-01,0.51546,0.32471,0.07097,0.75184,0.63207
2011-01-01,0.52804,0.3167,0.14037,0.66994,0.59897
2016-01-01,0.56885,0.33865,0.10378,0.68812,0.56171
2021-01-01,0.42127,0.38508,0.11965,0.69111,0.77457
