basin,p_mean,pet_mean,aridity,t_mean,frac_snow,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur
05AA022,1.8175200973940153,0.9840724996621939,0.5414369288533152,1.6192306224400752,0.41748634142543317,0.05124605124605124,1.3035714285714286,0.7048087048087048,4.992541024365987
05AA023,1.5062858935207404,0.9465298054235894,0.6283865562939075,0.18141939754386538,0.3911933136644837,0.050614250614250615,1.273851590106007,0.7248859248859248,5.139870582379293
05AA024,1.4176893668902466,0.9815776670414107,0.6923785209693272,2.4657062158932845,0.33072145730697317,0.051737451737451735,1.292982456140351,0.7553527553527554,5.92511013215859
05AB021,1.3626995552390428,0.9481318026185783,0.6957746474440276,2.4968732915152527,0.2619230828073913,0.05286065286065286,1.3303886925795052,0.7790803790803791,6.669471153846154
05AC003,1.1403241817603667,0.9518590866146973,0.8347267398515326,3.4730561289813053,0.22411933225506644,0.05623025623025623,1.3109656301145662,0.8036504036504036,7.3810444874274665
05AD005,2.34882576527051,0.995525019338515,0.4238394495063206,1.3808590932355187,0.5260951702682994,0.04836784836784837,1.243682310469314,0.6443664443664444,4.2972846441947565
05AD007,1.2015263362813462,0.9939186413595765,0.8272133629926887,4.664032291939635,0.25441114268399273,0.05405405405405406,1.3253012048192772,0.7960687960687961,7.11864406779661
05AD028,2.000319960879653,0.9867564466907277,0.49329930510556697,2.382043189840954,0.413512403310317,0.050052650052650055,1.2823741007194245,0.683959283959284,4.709038182696955
05AD041,1.5749733470144467,1.001591549938323,0.6359419045642655,3.8904884923449257,0.3341789429869499,0.05952965952965953,1.3354330708661417,0.7876447876447876,6.812386156648452
05AE002,1.6075526903852495,1.0000159003943483,0.6220734824901415,2.938220819960575,0.3840427073665988,0.0577044577044577,1.3173076923076923,0.7801333801333802,6.674474474474475
05AE006,1.239845898209653,1.0054192836487896,0.8109227808880304,4.328709603432833,0.2910280442434879,0.0563004563004563,1.3083197389885808,0.8002808002808003,7.298335467349552
05AE027,2.2139684902628733,0.9927337387982138,0.4483956041670415,1.5218268055868327,0.5127946087866324,0.04563004563004563,1.2287334593572778,0.6296946296946297,4.137453874538745
05AG006,0.9486614455232742,0.9716459407790812,1.0242283433824264,4.45510291718525,0.23618400255291064,0.053913653913653915,1.3218588640275388,0.8197262197262197,7.9058903182125935
05AJ001,0.9086287501610294,0.9768598057444513,1.0750923361948759,5.083651084863478,0.242642969086632,0.055247455247455245,1.322689075630252,0.8303966303966304,8.15793103448276
05AK001,0.9592897984700981,0.9576242899456752,0.9982638108660395,4.46093025215548,0.2521253682795042,0.05201825201825202,1.3423913043478262,0.8073710073710074,7.147917961466749
05BA002,1.6107802979908412,0.7989300010464615,0.4959894294976062,-5.52099290080013,0.5559614343078491,0.0442962442962443,1.1514598540145986,0.6568620568620569,4.127481252756947
05BB001,1.5321620830877003,0.8285899740684568,0.5407978589305872,-3.753508170661023,0.5073625727708556,0.042541242541242544,1.160919540229885,0.6577746577746578,4.237901402080507
05BC001,1.4606339456182276,0.8468654373638116,0.579793068553783,-2.9740840233432024,0.49170745359080714,0.04850824850824851,1.1852487135506002,0.7089505089505089,4.890556900726392
05BE004,1.4932292409940922,0.8571052520135972,0.573994419934473,-2.252655589922959,0.4149566001267001,0.04914004914004914,1.2522361359570662,0.7194103194103194,5.030927835051546
05BF003,1.61079496901455,0.8579619178475546,0.5326326033737474,-3.293807213629174,0.5384071491292305,0.04780624780624781,1.213903743315508,0.6832572832572833,4.659167065581618
05BF025,1.5309021831122147,0.8726304270653434,0.5700105706893357,-1.7315438793591504,0.43134081128839924,0.05075465075465076,1.3217550274223036,0.7307827307827308,5.357694287184766
05BG010,1.5775525502085888,0.8755376271197581,0.5549974401828909,-0.35441079660809205,0.31656803210372303,0.05201825201825202,1.3279569892473118,0.7427167427167427,5.740640260444927
05BH004,1.4022331221238749,0.8926433638338072,0.6365869909575207,1.8534264538720069,0.22883726458656814,0.05124605124605124,1.3129496402877698,0.7510705510705511,6.024211711711712
05BH009,1.4694246209862276,0.9023552317133788,0.6140874590135483,1.9290014410025873,0.2570219147101033,0.05089505089505089,1.3327205882352942,0.7614601614601615,6.273568536726431
05BJ001,1.2456302723913872,0.9157739820464358,0.7351892470374163,3.381881870228574,0.2076751488328885,0.05321165321165321,1.3114186851211074,0.7885573885573885,7.0074859638178415
05BJ004,1.6071824978843394,0.8832632195807908,0.549572447897796,-1.1051302855410943,0.38647479805778423,0.04977184977184977,1.3608445297504799,0.7366093366093366,5.755896873285793
05BL004,1.5168124346285292,0.9253789775767561,0.6100813498429577,0.8827540067035153,0.32859716482080226,0.05033345033345033,1.335195530726257,0.7412425412425413,5.785753424657535
05BL014,1.5583100404514212,0.8993766203591418,0.5771487040528883,-0.08919219423423863,0.34213053723441655,0.051175851175851175,1.3525046382189239,0.7423657423657424,5.907821229050279
05BL024,1.3407612330217153,0.9173317703192039,0.6841872719214775,2.493609532850103,0.2371863090853291,0.050263250263250264,1.3333333333333333,0.7756405756405756,6.82037037037037
05BN012,0.9670516280025593,0.9414876467785819,0.973565029535414,3.615758254625968,0.21943716286012988,0.05222885222885223,1.3651376146788992,0.803931203931204,7.584105960264901
05CA009,1.6915500576180253,0.838623191839587,0.4957720216808147,-2.4092428306435316,0.3874682100745468,0.04506844506844507,1.2917505030181087,0.6850122850122851,4.620265151515151
05CB001,1.3764831251367888,0.8727272245627719,0.6340268243216161,2.611169300730974,0.20358802460147588,0.04991224991224991,1.3620689655172413,0.7505089505089505,6.088268792710706
05CC001,1.3927054249560264,0.8505951807609805,0.6107502459020272,2.5420685511667593,0.22629966816940017,0.05250965250965251,1.2874354561101549,0.7564057564057564,6.146605818596691
05CC002,1.5008749786594682,0.8603156506946299,0.5732094031329881,2.210831016047919,0.20599073656488656,0.048438048438048435,1.3193116634799236,0.7278343278343279,5.763201778765981
05CC007,1.456344664555143,0.8513152865698307,0.5845561887164085,2.271480282048654,0.22289994456985315,0.05019305019305019,1.3047445255474452,0.7446121446121446,5.925698324022346
05CE001,1.1430142602028421,0.8764859909740003,0.7668198214941403,2.6404477050689703,0.2211947558971395,0.053001053001053004,1.2862010221465077,0.7767637767637767,6.633693045563549
05CK004,0.9101044561926162,0.912449257257935,1.0025764087290905,3.188254544925809,0.21066854693531983,0.05243945243945244,1.3532608695652173,0.8134082134082135,8.052119527449618
05DA007,1.750654301800889,0.7797338370249328,0.445395665050961,-6.034902577428117,0.6150404538781137,0.04268164268164268,1.1647509578544062,0.6285714285714286,3.9884187082405345
05DA009,1.7778399796272177,0.7939181953493712,0.4465633602838891,-4.80017914480476,0.6074335504291,0.03790803790803791,1.1946902654867257,0.5988065988065988,3.9146397430013766
05DB006,1.7498504860260038,0.8350587141256661,0.4772171798643925,-1.0969828679929448,0.29799447819064206,0.04661284661284661,1.3227091633466135,0.6832572832572833,4.873810716074111
05DC006,1.7308916071799396,0.835267416616361,0.4825648314149624,-1.429367084295671,0.30341732487662243,0.05012285012285012,1.329608938547486,0.7027729027729027,5.1496913580246915
05DC012,1.627124224232762,0.8444106867859874,0.5189589548297411,2.456999352143053,0.206825817920347,0.04871884871884872,1.2923649906890131,0.7196911196911197,5.404322614654718
05DD005,1.5858317407663574,0.8089854785102887,0.5101332365307206,-1.3411696058654634,0.29872179558915507,0.04612144612144612,1.3860759493670887,0.6948402948402949,4.9914271306101865
05DD009,1.633144359054989,0.8357155854343222,0.5117218087921541,1.596683604300809,0.21285064422719938,0.04871884871884872,1.321904761904762,0.7201825201825202,5.376834381551363
05DEU01,1.5563103428771776,0.8278093802166545,0.5319050817886805,-0.403735430217119,0.27590173396290574,0.04450684450684451,1.3432203389830508,0.6925236925236925,5.038304392236976
05DF001,1.2716172450776477,0.8228910938025255,0.6471216846011536,2.5736495689111374,0.24767056943160826,0.05272025272025272,1.3060869565217392,0.7755703755703756,6.364055299539171
05DFU01,1.4493236457053509,0.829994120370177,0.5726768640183462,3.1019713444317594,0.2159801975460227,0.050403650403650406,1.315018315018315,0.7391365391365391,5.849444444444444
05EA005,1.2870111493172387,0.8212939011720404,0.6381404711278049,2.6768465425534886,0.2414234235441392,0.05222885222885223,1.2894280762564991,0.7707265707265707,6.42046783625731
05ECU01,1.2203838652637593,0.8149949084293502,0.667818488613996,2.1970966818626856,0.25149935462041995,0.05243945243945244,1.281303602058319,0.7832923832923833,6.555816686251469
05EDU01,1.1557213169822085,0.8037722057958658,0.695472337478949,1.8498621401338369,0.24074048370170376,0.051035451035451034,1.2959001782531194,0.7732537732537732,6.3523644752018456
05EF001,1.1304819770356727,0.7894316286657586,0.6983142099582963,0.9391192257574801,0.24286207895090123,0.05279045279045279,1.236842105263158,0.7938223938223938,6.487664945496271
05EFU01,1.0940919997248733,0.8030677849373058,0.734003891024932,1.5111065931789218,0.2472747518545895,0.051737451737451735,1.28397212543554,0.7851877851877852,6.610520094562648
05FA001,1.356452221089439,0.8435510419835156,0.6218803942139701,2.9316560907581835,0.2352465437097235,0.053562653562653564,1.2910321489001693,0.7637767637767637,6.227819118488838
05FE004,1.0992227627644025,0.8386003667245471,0.7629030212361834,2.3969869899187604,0.23404362232931689,0.0522990522990523,1.300174520069808,0.7777465777465777,6.706416464891041
05GG001,1.0696070039765806,0.8244977481490481,0.7708417625200038,1.786642234699003,0.23999256166342625,0.048087048087048084,1.2827715355805243,0.7599157599157599,6.112365894974591
05HD036,1.095022206109611,0.9667677371739007,0.8828750063513578,3.714266297598722,0.2735432599439958,0.05342225342225342,1.2768456375838926,0.8080730080730081,7.378846153846154
05HD039,1.0670021575100928,0.9333101661678699,0.8747031668106461,3.541530546309326,0.2433023559517076,0.05286065286065286,1.3210526315789475,0.7990873990873991,6.962079510703364
05HG001,0.9823516089828154,0.8903896469791399,0.9063858997503976,3.4490194129912624,0.23151335508381546,0.04956124956124956,1.3171641791044777,0.7884169884169884,6.835666463785758
05JF001,1.0073998953487349,0.8932758009101157,0.8867142085625168,3.194384220025121,0.19832355746706218,0.053001053001053004,1.3084922010398614,0.8087750087750087,7.255037783375315
05JF005,1.107405346050232,0.8788687822087563,0.7936288056973952,2.3486010563818116,0.2396465795175176,0.053913653913653915,1.238709677419355,0.8021060021060021,6.785035629453682
05JK002,1.1299979563613678,0.8490269462182529,0.7513526386827715,1.6474172483708966,0.22861340149705986,0.050965250965250966,1.2872340425531914,0.7852579852579853,6.388349514563107
05JM001,1.2268486390072155,0.8578638943346891,0.6992418355934157,1.7382345837552093,0.25693209151165874,0.054124254124254124,1.245557350565428,0.7717093717093717,6.046754675467547
05KD003,1.193860628593348,0.7842936325512351,0.6569390209938657,1.0008092258711532,0.24702227633080884,0.05047385047385047,1.256993006993007,0.7686907686907687,5.84
05KE010,1.4888875608569636,0.7628847775425871,0.5123857553779891,0.860012515689877,0.2505516664145424,0.048227448227448226,1.2180851063829787,0.7451737451737451,5.076518412242946
05KH007,1.2660423563050391,0.7752886910406754,0.6123718429953366,0.966237158018695,0.2519277208008163,0.05054405054405054,1.2903225806451613,0.7578799578799579,5.628779979144943
05KJ001,1.416158107654027,0.7444108388834686,0.5256551756898398,0.6895434726547944,0.25270622025285455,0.04717444717444717,1.2043010752688172,0.7222183222183223,4.910739856801909
05KL001,1.394644697038899,0.7409658413356877,0.5312936283405384,0.10944343090458464,0.25204767220810914,0.04914004914004914,1.192504258943782,0.7495963495963496,5.216414264777724
05LC001,1.3426464472562962,0.7865214089106585,0.5857993446583933,1.0321792404241068,0.26289649554892497,0.05257985257985258,1.2980935875216637,0.759003159003159,5.5247828308635665
05LH005,1.4859290434594632,0.7854880599124708,0.5286174756257124,1.297151224096633,0.2542904888728711,0.05019305019305019,1.2391681109185442,0.726921726921727,5.01938923897237
05LJ025,1.4185846769328037,0.8135077778339888,0.5734643768977659,1.770074370799584,0.2609022855958877,0.05587925587925588,1.2341085271317829,0.7625131625131625,5.759278897136798
05LL002,1.3927194392659903,0.8413764375659567,0.6041248609335059,2.2161594992381772,0.242777245950543,0.057072657072657074,1.2393292682926829,0.7738855738855739,5.802105263157895
05LL014,1.3550492184510583,0.8494655870010938,0.6268891014690289,2.2150630057574006,0.2449290187051197,0.06079326079326079,1.226628895184136,0.794032994032994,6.269955654101995
05LM001,1.348619443872245,0.8115835524215892,0.6017884111853801,1.8720679682900323,0.24120722019786617,0.056511056511056514,1.242283950617284,0.7588627588627589,5.569294178258629
05LM006,1.4313972928451202,0.7895319379948164,0.5515812709310783,1.6806454960880695,0.2435766145806536,0.054264654264654266,1.2328548644338118,0.7622323622323622,5.431715857928965
05MD004,1.3378500729493952,0.819470072961572,0.6125275840176816,0.9682589704910076,0.25982736850141774,0.05328185328185328,1.2463054187192117,0.7641979641979642,5.596915167095116
05ME001,1.3521611102587547,0.8277100527089596,0.6121386323191663,0.9776082500460102,0.2609302547816267,0.054475254475254475,1.218210361067504,0.7659529659529659,5.760823653643083
05MF001,1.3587829977192276,0.8420387508023903,0.6197006823133543,0.8458681917905795,0.2751896982176012,0.05637065637065637,1.2222222222222223,0.7748683748683749,5.966486486486486
05MH005,1.3920525710717842,0.8596381152241261,0.6175327951603611,2.2719559578054236,0.2470347262407675,0.05988065988065988,1.2525697503671072,0.7738855738855739,5.832804232804233
05MH013,1.3511236558023858,0.8556259913870639,0.6332699362583042,1.4328700369506266,0.27102489776088956,0.056511056511056514,1.2346625766871167,0.7677079677079677,5.752761704366123
05MJ001,1.410757946421178,0.8450105928976837,0.5989763127270085,2.4157408810402234,0.2351889446193132,0.057985257985257985,1.2553191489361701,0.7759213759213759,5.891791044776119
05NA003,1.183758927997575,0.9381042253070189,0.7924791130352011,3.485025414420101,0.25776221857607906,0.053001053001053004,1.2479338842975207,0.78996138996139,6.485878962536023
05NB001,1.3300369806131842,0.9431273135115711,0.709098564369814,3.670076620876168,0.2726741813004047,0.053913653913653915,1.232744783306581,0.7738855738855739,5.750652060511215
05NB021,1.40425989797594,0.9351093356767001,0.6659090222718316,3.672325924454705,0.2761905636425854,0.05293085293085293,1.2220421393841168,0.7713583713583714,5.666838576585869
05ND007,1.2429867114184143,0.9182133369251138,0.7387153285631746,3.0516316203302587,0.251484062580991,0.054334854334854334,1.2443729903536977,0.7793611793611793,6.157515252357182
05ND010,1.2671421402223413,0.8915866953781706,0.7036201125958346,1.8701917917223607,0.258932616898065,0.055247455247455245,1.223950233281493,0.7787995787995788,6.163333333333333
05NF012,1.465556614077766,0.9296409876499842,0.6343262203043458,3.7787969142055626,0.2538953620832279,0.053001053001053004,1.2256493506493507,0.7507195507195508,5.384692849949648
05NG001,1.3723554582582833,0.8885123514449728,0.6474360167391493,2.5205178798437027,0.2651540704084634,0.05517725517725518,1.2358490566037736,0.769041769041769,5.85515766969535
05NG024,1.3338151368951967,0.8814418589273557,0.6608425969577328,2.1008797312238636,0.2692675594003706,0.05384345384345384,1.223285486443381,0.772972972972973,5.9167114454594305
05OB007,1.516088157504207,0.8834309309716502,0.5827041960580704,2.381186604717941,0.2640412520698296,0.057634257634257634,1.2272047832585948,0.7613899613899614,5.6167788710512685
05OB016,1.5455445379919832,0.8839128856943649,0.5719103293152396,2.239007141307905,0.2552605882064431,0.05665145665145665,1.1955555555555555,0.7648999648999649,5.45072536268134
05OC001,1.705445316808769,0.9091728614742884,0.5330999783537672,4.1969792562911765,0.2134430840763878,0.051526851526851526,1.241962774957699,0.6972270972270972,4.447828034034931
