,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,1.25836,0.01843,0.62521,1.21154,0.59681
1966-01-01,1.50838,0.02859,0.84967,1.4075,0.77739
1971-01-01,1.38117,0.02221,0.73411,1.2409,0.61606
1976-01-01,1.53422,0.01945,0.7102,1.39796,0.5934
1981-01-01,1.60567,0.02232,0.8762,1.59155,0.8844
1986-01-01,1.40642,0.02155,0.94232,1.42631,0.98376
1991-01-01,1.37418,0.02217,0.68656,1.48852,0.82307
1996-01-01,1.53305,0.02427,0.65182,1.70638,0.84943
2001-01-01,1.4656,0.02253,0.55876,1.63736,0.75305
2006-01-01,1.51388,0.02182,0.27598,1.7553,0.53922
2011-01-01,1.38344,0.01961,0.45107,1.47804,0.56528
2016-01-01,1.59983,0.02004,0.43725,1.72898,0.58644
2021-01-01,1.06365,0.01904,0.51023,1.41963,0.88525
