,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.00995,0.00029,0.00251,0.00917,0.00203
1966-01-01,0.01545,0.0004,0.00527,0.01315,0.00337
1971-01-01,0.01993,0.00041,0.00798,0.01552,0.00398
1976-01-01,0.01945,0.00036,0.00716,0.01553,0.0036
1981-01-01,0.02142,0.00042,0.00866,0.01751,0.00518
1986-01-01,0.01989,0.00041,0.01301,0.01678,0.01031
1991-01-01,0.02253,0.00039,0.00885,0.01918,0.00589
1996-01-01,0.0257,0.0004,0.00862,0.02132,0.00464
2001-01-01,0.0212,0.00038,0.00946,0.01927,0.00791
2006-01-01,0.01345,0.00035,0.00363,0.0119,0.00243
2011-01-01,0.01026,0.00031,0.0051,0.00731,0.00245
2016-01-01,0.0093,0.00034,0.004,0.00684,0.00187
2021-01-01,0.00851,0.00027,0.00279,0.00782,0.00237
