,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,1.45312,0.08598,0.92093,1.34043,0.89422
1966-01-01,1.40872,0.10927,1.44169,1.11003,1.25227
1971-01-01,1.5143,0.09461,1.86395,1.1853,1.62957
1976-01-01,1.64111,0.06901,2.64903,1.17975,2.25668
1981-01-01,1.72633,0.0694,2.1613,1.14694,1.65131
1986-01-01,1.58858,0.06859,1.9139,1.09207,1.48598
1991-01-01,1.56101,0.06743,1.49032,1.19853,1.19527
1996-01-01,1.40141,0.06626,0.94818,1.25303,0.86606
2001-01-01,1.27653,0.06141,1.0211,1.12392,0.9299
2006-01-01,1.54012,0.0586,0.80155,1.04164,0.36167
2011-01-01,1.5657,0.05653,1.47782,0.91652,0.88517
2016-01-01,1.46312,0.05713,1.73366,0.84082,1.16849
2021-01-01,1.49464,0.05591,1.73906,0.79243,1.09276
