,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,3.54502,0.49945,2.08365,3.85379,2.89186
1966-01-01,3.47185,0.72499,3.17484,3.54496,3.97295
1971-01-01,3.69421,0.66389,3.93585,3.45531,4.36085
1976-01-01,3.74598,0.53845,4.47821,3.08553,4.35622
1981-01-01,4.03115,0.58202,4.57886,2.98901,4.11874
1986-01-01,3.62384,0.62039,3.89425,2.54585,3.43666
1991-01-01,3.47796,0.67024,2.87672,2.61547,2.68447
1996-01-01,3.19393,0.67053,1.78634,2.41883,1.68177
2001-01-01,2.93904,0.67432,2.05083,2.14357,1.92968
2006-01-01,3.64586,0.65601,1.50401,1.94528,0.45945
2011-01-01,3.84142,0.66309,2.72829,1.68393,1.23389
2016-01-01,3.90429,0.70085,3.44713,1.46698,1.71067
2021-01-01,4.23116,0.77317,3.5866,1.55689,1.68551
