,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,7.03936,0.08374,3.929,7.15702,4.1304
1966-01-01,8.09828,0.11794,5.93022,7.20501,5.15489
1971-01-01,8.80282,0.11188,7.26464,7.37636,5.95006
1976-01-01,8.93885,0.08908,8.91136,7.43716,7.49875
1981-01-01,9.74416,0.09507,10.24409,7.72138,8.31638
1986-01-01,9.74868,0.09624,9.74132,6.64419,6.73308
1991-01-01,10.251,0.10171,7.37889,6.60452,3.83412
1996-01-01,10.0187,0.09998,4.93585,6.19142,1.20855
2001-01-01,8.44427,0.09784,5.47332,7.21433,4.34123
2006-01-01,12.57101,0.09485,4.28713,8.47447,0.28544
2011-01-01,13.38896,0.09162,8.13338,7.3049,2.14094
2016-01-01,14.09492,0.09468,10.90958,7.96293,4.87227
2021-01-01,15.72308,0.07819,11.19889,10.53157,6.08556
