,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,2.88079,0.0,3.9297,2.39625,3.44516
1966-01-01,3.32389,0.0,5.45728,2.34811,4.4815
1971-01-01,2.84304,0.0,5.16846,1.96434,4.28976
1976-01-01,3.28281,0.0,4.688,1.85608,3.26128
1981-01-01,3.31097,0.0,4.85493,1.8169,3.36086
1986-01-01,3.23438,0.0,4.51264,1.81825,3.09652
1991-01-01,2.92658,0.0,4.82016,1.77483,3.66841
1996-01-01,3.75177,0.0,5.34683,1.69589,3.29094
2001-01-01,3.02435,0.0,5.9505,1.68988,4.61603
2006-01-01,3.85225,0.0,5.25906,1.88034,3.28714
2011-01-01,3.69556,0.0,4.74374,1.28146,2.32963
2016-01-01,4.22834,0.0,13.1454,1.11479,10.03184
2021-01-01,4.30391,0.0,13.95408,1.47716,11.12732
