,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,6.80539,0.64102,3.36678,9.1841,6.3865
1966-01-01,7.00968,0.86243,5.12315,9.7355,8.7114
1971-01-01,7.8629,0.77316,6.13872,9.63782,8.6868
1976-01-01,8.01478,0.60687,7.72502,9.48513,9.80224
1981-01-01,8.75913,0.62171,9.11857,9.93433,10.91548
1986-01-01,8.84329,0.61616,8.78237,9.59309,10.14833
1991-01-01,9.35336,0.61856,6.78572,9.73869,7.7896
1996-01-01,9.20488,0.60075,4.52962,10.15543,6.08093
2001-01-01,8.30458,0.54728,5.18245,12.9631,10.38824
2006-01-01,11.60977,0.53165,3.96829,14.08983,6.98
2011-01-01,12.13581,0.47727,7.52029,12.87653,8.73828
2016-01-01,13.10577,0.48847,10.34597,15.34641,13.07508
2021-01-01,14.0469,0.48632,10.50023,17.35744,14.29709
