,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.0,0.00737,0.0,0.0,0.00737
1966-01-01,0.0,0.01004,0.0,0.0,0.01004
1971-01-01,0.0,0.01038,0.0,0.0,0.01038
1976-01-01,0.0,0.00901,0.0,0.0,0.00901
1981-01-01,0.0,0.01066,0.0,0.0,0.01066
1986-01-01,0.0,0.01031,0.0,0.0,0.01031
1991-01-01,0.0,0.00992,0.0,0.0,0.00992
1996-01-01,0.0,0.01017,0.0,0.0,0.01017
2001-01-01,0.0,0.00954,0.0,0.0,0.00954
2006-01-01,0.0,0.00888,0.0,0.0,0.00888
2011-01-01,0.0,0.00794,0.0,0.0,0.00794
2016-01-01,0.0,0.00847,0.0,0.0,0.00847
2021-01-01,0.00669,0.01232,0.00219,0.00614,0.01397
