,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,1.73766,0.0,0.96584,1.83539,1.06357
1966-01-01,1.87425,0.0,1.47212,1.90755,1.50542
1971-01-01,2.12388,0.0,1.78792,2.02592,1.68996
1976-01-01,2.26164,0.0,2.29784,2.17892,2.21512
1981-01-01,2.25531,0.0,2.45052,2.2368,2.43201
1986-01-01,2.08647,0.0,2.19038,1.86264,1.96656
1991-01-01,2.10779,0.0,1.72205,1.88577,1.50002
1996-01-01,2.05178,0.0,1.13475,2.01089,1.09387
2001-01-01,1.87057,0.0,1.29543,2.09414,1.51901
2006-01-01,2.40758,0.0,1.00623,2.14817,0.74682
2011-01-01,2.4644,0.0,1.86661,2.0025,1.40471
2016-01-01,2.48796,0.0,2.32451,1.93526,1.77181
2021-01-01,3.04441,0.0,2.73159,2.48696,2.17414
