,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,6.79861,0.73129,3.47184,8.57893,5.98345
1966-01-01,7.09107,1.09082,5.28434,9.07675,8.36084
1971-01-01,7.53176,1.05675,6.10015,8.65346,8.2786
1976-01-01,7.54397,0.88117,7.5498,8.91877,9.80577
1981-01-01,8.06243,0.9502,8.62548,9.38137,10.89461
1986-01-01,7.85504,0.99729,7.93489,8.9424,10.01953
1991-01-01,7.781,1.07538,5.98641,9.11977,8.40056
1996-01-01,7.6208,1.07956,3.97789,9.24631,6.68295
2001-01-01,6.86571,1.08555,4.46561,10.44729,9.13275
2006-01-01,9.47052,1.08541,3.50036,11.14681,6.26205
2011-01-01,9.76521,1.0644,6.56442,11.21761,9.08122
2016-01-01,9.9228,1.11977,8.39622,12.14294,11.73614
2021-01-01,10.81955,1.22825,8.81054,12.95718,12.17642
