,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.0,0.02613,0.0,0.0,0.02613
1966-01-01,0.0,0.03495,0.0,0.0,0.03495
1971-01-01,0.0,0.02909,0.0,0.0,0.02909
1976-01-01,0.0,0.02301,0.0,0.0,0.02301
1981-01-01,0.0,0.02469,0.0,0.0,0.02469
1986-01-01,0.0,0.02469,0.0,0.0,0.02469
1991-01-01,0.0,0.0246,0.0,0.0,0.0246
1996-01-01,0.0,0.02283,0.0,0.0,0.02283
2001-01-01,0.0,0.0214,0.0,0.0,0.0214
2006-01-01,0.0,0.0204,0.0,0.0,0.0204
2011-01-01,0.0,0.01986,0.0,0.0,0.01986
2016-01-01,0.0,0.02044,0.0,0.0,0.02044
2021-01-01,0.0,0.00347,0.0,0.0,0.00347
