basin,area_km2,Temperate-or-sub-polar-needleleaf-forest,Sub-polar-taiga-needleleaf-forest,Tropical-or-sub-tropical-broadleaf-evergreen-forest,Tropical-or-sub-tropical-broadleaf-deciduous-forest,Temperate-or-sub-polar-broadleaf-deciduous-forest,Mixed-Forest,Tropical-or-sub-tropical-shrubland,Temperate-or-sub-polar-shrubland,Tropical-or-sub-tropical-grassland,Temperate-or-sub-polar-grassland,Sub-polar-or-polar-shrubland-lichen-moss,Sub-polar-or-polar-grassland-lichen-moss,Sub-polar-or-polar-barren-lichen-moss,Wetland,Cropland,Barren-Lands,Urban-and-Built-up,Water,Snow-and-Ice,BD,CLAY,GRAV,OC,SAND,SILT,mean_elev,mean_slope,std_elev,std_slope
08073600,751.3677000121979,0.0,0.0,0.017729897551808024,0.007640792898458546,0.0,0.004537282254171653,0.022721147592233915,0.0,0.007731826016546467,0.0,0.0,0.0,0.0,0.08897888391001615,0.3964348556226725,0.009408751876060805,0.4407212697682608,0.004095292509771088,0.0,165.27667984189722,27.33201581027668,1.7299901185770752,69.89920948616601,43.69540513833992,28.70528656126482,41.925624907192,0.6680776608068153,7.389440661604229,0.4554275252411643
08164503,444.8790000074823,0.0,0.0,0.0355260016912327,0.013028156192217902,0.0,0.017919783781159344,0.00646754896685103,0.0,0.0016447035689865146,0.0,0.0,0.0,0.0,0.023003596903992198,0.8651363303487257,0.00028928980364707453,0.02836456179675267,0.008620026946434857,0.0,154.81844741235392,32.791318864774624,2.6974123539232053,50.106427378964945,49.69532554257095,16.64482470784641,38.773328848902715,0.5334549554212935,8.958213390214151,0.39465315660177397
07050500,1367.203168845775,0.03211422252063668,0.0,0.0,0.0,0.5823696301854997,0.04783627578761668,0.0,0.0049370038311149726,0.0,0.020490540700659584,0.0,0.0,0.0,0.0007115868188580381,0.2670609687059784,0.0006141632765907026,0.043244203957502274,0.0006214042155430045,0.0,160.5062182741117,33.01598984771574,36.5244923857868,29.968401015228427,28.584263959390864,38.17157360406091,488.8607569902942,6.566684496174986,91.1702885184389,4.115809172140633
06794000,1756.5075000033921,0.00010452672451161938,0.0,0.0,0.0,0.00822994239757662,0.00016396348942999118,0.0,0.00020597913359642642,0.0,0.46139325925599517,0.0,0.0,0.0,0.0404436442115252,0.45880980952566386,0.0008064954136337691,0.02597642819885082,0.0038659516492165107,0.0,159.20833333333334,14.12308533916849,0.638402625820569,29.13384390955507,52.065463165572574,33.88703501094092,594.910252807451,1.4650077920668898,46.66637963486813,1.0054865829542452
0208524090,20.7432000001887,0.048247136410968415,0.0,0.0,0.0,0.4278896216591461,0.10217806317250955,0.0,0.015662964248524817,0.0,0.011671294689343978,0.0,0.0,0.0,0.0019524470669906283,0.31824887191947243,0.0,0.06976744186046512,0.004382158972578966,0.0,152.075,36.641666666666666,5.366666666666666,21.758333333333333,28.833333333333332,34.041666666666664,158.69695957233546,2.6885499248372606,16.79158363883335,1.5823398983806347
06308500,13997.226599962154,0.18130685783856546,0.0,0.0,0.0,0.002151294695802828,2.089696862143341e-05,0.0,0.3624496905480439,0.0,0.405120721787726,0.0,0.0,0.0,0.02137869197193119,0.017339983070240497,0.001617232476203979,0.006270955239014705,0.0023436754038499933,0.0,156.95669793377712,21.869693956946485,16.973621077202385,35.66482233941385,43.81011714359817,32.66526541021872,1225.888596290706,4.832390464619722,453.83800150367864,4.030817300273107
05551700,182.24460000036427,0.00010371087383819128,0.0,0.0,0.0,0.06083383542565906,0.0012840393903776064,0.0,0.0003852118171132819,0.0,0.02778957557559535,0.0,0.0,0.0,0.01375403731616013,0.5041089260492083,0.0050917100441512,0.37607538298944126,0.010573570518455597,0.0,162.1780701754386,26.148245614035087,5.625438596491228,76.33070175438597,21.231578947368423,51.892105263157895,219.95634446397187,0.9855636371800476,17.59264882808154,0.8116969664788117
03354000,6324.648158027352,0.00042490755130161024,0.0,0.0,0.0,0.08375417347868226,0.003803676773707984,0.0,0.0002128806754009407,0.0,0.005228952739493962,0.0,0.0,0.0,0.007840583110906706,0.6035123034642488,0.0010046374119857227,0.2826497553650982,0.011568129429173846,0.0,177.6200458906967,26.734642261159784,7.075172090112641,79.34931685440134,30.671620775969963,42.25706612432207,267.81588581471965,0.8692323610179021,31.237305211837576,0.8369645973092609
03290500,16007.566500118279,0.007592473836126347,0.0,0.0,0.0,0.5161953959048847,0.09653496993112512,0.0,0.00685656481559882,0.0,0.02618400165611858,0.0,0.0,0.0,0.00042521811614712246,0.25725178770961654,0.009566929713801164,0.07503820666016499,0.004354451656416566,0.0,159.05398137913443,24.321146161040726,21.731017770597738,39.28835770767792,40.37285307371822,33.839490689567214,332.7336432804799,7.973927478245155,95.16217175312099,6.5725089386905
01412800,81.95858218424327,0.0029979903581115954,0.0,0.0,0.0,0.06135447666948529,0.03385642591230054,0.0,0.0028222839634969967,0.0,0.001076201667014419,0.0,0.0,0.0,0.09104885735935252,0.6979936526064946,0.0005490824831706219,0.10442450664938888,0.0038765223311845905,0.0,158.5201612903226,17.828629032258064,8.064516129032258,30.175403225806452,51.29435483870968,30.973790322580644,30.94716859197027,1.1075311010159201,5.842532365864208,0.7096137843155578
05439500,1002.7944000017509,0.0001983471667767598,0.0,0.0,0.0,0.02210449036445619,0.00023245210948045608,0.0,0.0,0.0,0.0004200292943507855,0.0,0.0,0.0,0.007288585255176771,0.8536521008644705,0.0019762916798299777,0.11258580085585457,0.0015419024096039518,0.0,161.68383290816325,25.783641581632654,4.545121173469388,44.828125,20.020248724489797,53.469706632653065,263.98761426367656,0.7581180133413654,11.655803893894758,0.5767110768186839
