,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.05946,0.00239,0.01645,0.0464,0.00578
1966-01-01,0.08774,0.00425,0.03829,0.06436,0.01916
1971-01-01,0.07494,0.00814,0.03448,0.04356,0.01124
1976-01-01,0.10035,0.00726,0.03814,0.06053,0.00558
1981-01-01,0.12625,0.00872,0.05851,0.07665,0.01763
1986-01-01,0.11014,0.00837,0.07718,0.06402,0.03943
1991-01-01,0.1362,0.00835,0.05658,0.08641,0.01514
1996-01-01,0.15525,0.00861,0.05586,0.09882,0.00805
2001-01-01,0.14793,0.0079,0.05152,0.11175,0.02324
2006-01-01,0.15673,0.00713,0.02164,0.12115,-0.00681
2011-01-01,0.15152,0.00626,0.0364,0.09501,-0.01385
2016-01-01,0.15244,0.00605,0.0289,0.09592,-0.02156
2021-01-01,0.12616,0.00591,0.03737,0.10126,0.01838
