,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.65999,0.02072,0.12972,0.53884,0.02929
1966-01-01,1.07848,0.02818,0.38875,0.60175,-0.0598
1971-01-01,1.16657,0.0256,0.39767,0.63555,-0.10776
1976-01-01,1.48975,0.02189,0.76236,0.794,0.08851
1981-01-01,1.53476,0.02983,0.88367,0.71517,0.09391
1986-01-01,1.79622,0.02308,1.06207,0.76019,0.04912
1991-01-01,2.01068,0.02666,0.98982,0.9168,-0.07739
1996-01-01,2.07413,0.01933,1.11114,1.02831,0.08464
2001-01-01,2.03642,0.01857,1.16759,1.24125,0.39099
2006-01-01,2.31591,0.01819,1.0521,1.28923,0.04361
2011-01-01,2.13803,0.01616,1.31142,0.91168,0.10123
2016-01-01,2.2457,0.01707,1.52193,0.91786,0.21116
2021-01-01,1.80633,0.01821,1.63484,1.01339,0.86011
