,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.57179,0.1589,0.40624,0.60949,0.60283
1966-01-01,0.5632,0.13473,0.51113,0.58895,0.67161
1971-01-01,0.47202,0.10732,0.47024,0.48958,0.59513
1976-01-01,0.43692,0.07641,0.66971,0.45543,0.76463
1981-01-01,0.40074,0.07893,0.5044,0.48193,0.66452
1986-01-01,0.4417,0.07726,0.61373,0.47203,0.72133
1991-01-01,0.3558,0.07343,0.56421,0.43103,0.71287
1996-01-01,0.44026,0.06852,0.52319,0.42664,0.57809
2001-01-01,0.40426,0.06248,0.51336,0.52935,0.70093
2006-01-01,0.38082,0.0558,0.37344,0.51716,0.56557
2011-01-01,0.35867,0.04918,0.51986,0.65217,0.86254
2016-01-01,0.37349,0.04753,0.77074,0.5295,0.97429
2021-01-01,0.35606,0.04871,0.85761,0.52839,1.07866
