,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,2.86706,0.60949,1.47836,3.45897,2.67976
1966-01-01,2.85574,0.92852,2.17811,3.21441,3.4653
1971-01-01,2.77088,2.19802,2.45123,2.54133,4.4197
1976-01-01,2.90924,1.96165,3.04682,2.2141,4.31332
1981-01-01,3.11621,2.43986,3.3417,2.18247,4.84782
1986-01-01,2.70058,3.54454,2.74649,1.64024,5.23069
1991-01-01,2.46052,4.66462,1.91452,1.44597,5.56459
1996-01-01,2.36414,5.07219,1.22752,1.37573,5.3113
2001-01-01,1.9624,5.31367,1.31618,1.31762,5.98506
2006-01-01,2.41765,6.24967,0.91383,1.11467,5.86052
2011-01-01,2.32805,6.50323,1.588,1.01284,6.77602
2016-01-01,2.23538,6.99116,1.93286,0.79473,7.48337
2021-01-01,2.46431,7.9641,1.99543,0.70613,8.20135
