,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,8.5345,0.07565,4.32677,9.6496,5.51752
1966-01-01,8.79985,0.1081,6.57326,10.49937,8.38089
1971-01-01,9.16291,0.10323,7.53583,10.11851,8.59466
1976-01-01,9.06286,0.08754,9.31572,10.70426,11.04467
1981-01-01,9.89094,0.09408,10.75536,11.49147,12.44998
1986-01-01,9.43737,0.106,9.73943,10.79871,11.20677
1991-01-01,9.50495,0.11243,7.53803,11.20775,9.35325
1996-01-01,9.31709,0.1135,4.99424,11.62205,7.41271
2001-01-01,8.55581,0.1088,5.64593,12.72063,9.91956
2006-01-01,12.13538,0.11211,4.57136,14.31454,6.86262
2011-01-01,12.828,0.10139,8.76707,15.50821,11.54868
2016-01-01,12.64547,0.10843,10.83413,16.24733,14.54442
2021-01-01,14.87361,0.10417,12.33918,17.90382,15.47356
