,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,1.30299,0.06554,0.20669,0.98271,-0.04805
1966-01-01,2.98236,0.08911,0.99092,0.95142,-0.95091
1971-01-01,3.42368,0.07446,0.46573,1.03272,-1.85076
1976-01-01,3.55504,0.05684,1.28003,1.13226,-1.0859
1981-01-01,3.1866,0.06153,2.04961,0.93884,-0.13662
1986-01-01,3.78568,0.06304,2.69914,0.80699,-0.21651
1991-01-01,4.05025,0.06081,1.96142,0.93386,-1.09415
1996-01-01,4.75246,0.05777,3.24367,1.09575,-0.35528
2001-01-01,3.89414,0.05303,3.27504,1.22991,0.66385
2006-01-01,5.23317,0.04891,3.03389,1.57824,-0.57213
2011-01-01,5.87791,0.04769,3.42492,1.24399,-1.16131
2016-01-01,7.23622,0.05173,5.59895,1.12294,-0.46259
2021-01-01,4.84139,0.05371,6.14068,1.34816,2.70116
