,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,4.47123,0.18745,2.97447,5.35493,4.04563
1966-01-01,5.38184,0.24048,4.97269,5.47601,5.30734
1971-01-01,5.79519,0.21638,5.64968,4.97374,5.04461
1976-01-01,7.08785,0.14644,7.77429,5.32263,6.1555
1981-01-01,7.56237,0.15071,8.96846,5.46914,7.02595
1986-01-01,7.35955,0.15655,7.84666,5.30454,5.94821
1991-01-01,7.4713,0.16099,5.95297,5.19658,3.83925
1996-01-01,7.59749,0.15704,4.1294,5.23172,1.92067
2001-01-01,6.58348,0.14503,4.69101,5.90342,4.15598
2006-01-01,9.86232,0.14305,3.63682,6.71615,0.63369
2011-01-01,10.57384,0.12842,6.8221,6.63149,3.00816
2016-01-01,10.71586,0.12939,9.09765,7.49431,6.00548
2021-01-01,10.84137,0.14668,8.60263,7.52612,5.43407
