,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,2.78206,0.24994,1.81518,3.00292,2.28598
1966-01-01,2.79658,0.34113,2.93024,2.76703,3.24182
1971-01-01,2.8888,0.30247,3.73895,2.73133,3.88394
1976-01-01,3.01756,0.24041,4.45131,2.47113,4.14529
1981-01-01,3.19879,0.25658,3.96147,2.32991,3.34918
1986-01-01,2.90842,0.2777,3.2934,2.06605,2.72873
1991-01-01,2.76875,0.29177,2.44609,2.16559,2.13471
1996-01-01,2.52188,0.29368,1.5219,2.03096,1.32466
2001-01-01,2.26802,0.27898,1.71425,1.8533,1.5785
2006-01-01,2.69888,0.27274,1.2506,1.74578,0.57024
2011-01-01,2.67792,0.25787,2.18798,1.37551,1.14344
2016-01-01,2.62606,0.26831,2.68152,1.3937,1.71747
2021-01-01,2.73491,0.25504,2.68444,1.43502,1.6396
