id,name,lat,lon,obs_q
1032267,Sparkling,46.0091,-89.6995,
1032388,Crystal Lake,46.0018,-89.6136,
1034551,Slim Lake,45.7972142,-91.5558369,
1034845,Deep Lake,45.7683271,-91.7700062,
1042849,Pike Lake,44.8161026,-89.3461117,
1042936,White Clay Lake,44.801606,-88.4037811,
1044577,School Section Lake,44.5498978,-88.9292879,
1046472,Marl Lake,44.1091602,-89.3883441,
1046483,Bullhead Lake,44.1036087,-88.037508,
1047619,Crystal2,43.8061,-88.0186,
1048799,Fish Lake,43.2872,-89.6531,
1048826,Druid Lake,43.2783303,-88.4080627,
1048885,Friess Lake,43.2449912,-88.276667,
1048988,Lake Five,43.1949925,-88.2738905,
1049068,Keesus,43.1692,-88.32,
107712,Spider Lake,46.211723,-90.027,
108073,Allequash,46.0367,-89.6291,
108077,Big Muskellunge,46.0162,-89.6135,
108132,Kentuck Lake,45.992214,-88.98723,
108229,Round Lake,45.92111,-90.0739,
108359,Sand Lake,45.8483287,-91.4855616,
108807,Metonga Lake,45.539994,-88.9039006,
108829,Bone Lake,45.545508,-92.388779,
108987,Deer Lake,45.4052708,-92.5127853,
109100,Bear Trap Lake,45.314163,-92.4102876,
109253,Cedar Lake,45.21333,-92.57195,
109465,Bass Lake,45.0688863,-92.6494533,
109954,Grass Lake,44.69164,-88.670715,
110902,Lake Redstone,43.5886,-90.08669,
110991,Cedar Lake,43.3733467,-88.2637204,
111013,Pike Lake,43.3119424,-88.3327805,
111065,North Lake,43.1527695,-88.3797305,
111075,Lac La Belle,43.12739,-88.515854,
111096,Pewaukee Lake,43.0799914,-88.2916677,
111101,Rock Lake,43.08344,-88.93118,
111103,Nagawicka Lake,43.072933,-88.38854,
111201,Whitewater Lake,42.76,-88.700005,
111221,Browns Lake,42.6902768,-88.2436133,
111242,Delavan,42.6026,-88.6078,
111278,Powers,42.5471,-88.2983,
111284,Lake Mary,42.523328,-88.2566746,
8736,Trout,46.0461,-89.6751,
8801,Long Lake,45.757774,-91.6475,
8826,Pelican Lake,45.502777,-89.19528,
8939,Shawano Lake,44.8088844,-88.5183418,
9086,Lake Mendota,43.1113,-89.4255,
9087,Lake Monona,43.0678,-89.3626,
