,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.08872,0.01366,0.05867,0.05873,0.04234
1966-01-01,0.10188,0.01739,0.1174,0.06418,0.09708
1971-01-01,0.09531,0.01457,0.14582,0.06302,0.12809
1976-01-01,0.12009,0.0109,0.20588,0.07721,0.17391
1981-01-01,0.12039,0.01064,0.19667,0.0656,0.15252
1986-01-01,0.12074,0.00997,0.16042,0.06042,0.11007
1991-01-01,0.12149,0.00987,0.11829,0.0633,0.06996
1996-01-01,0.11988,0.0096,0.0845,0.06914,0.04335
2001-01-01,0.1183,0.00868,0.10103,0.07535,0.06676
2006-01-01,0.13909,0.00814,0.08463,0.08613,0.03981
2011-01-01,0.13726,0.00698,0.16211,0.07671,0.10854
2016-01-01,0.1192,0.00734,0.18069,0.07985,0.14868
2021-01-01,0.1175,0.00684,0.1816,0.07556,0.1465
