,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,6.39667,0.71031,3.55218,6.13293,3.99875
1966-01-01,7.51621,0.90984,5.5322,6.04714,4.97296
1971-01-01,8.01527,0.8215,6.686,6.11258,5.60481
1976-01-01,8.33915,0.63621,8.44962,6.00844,6.75513
1981-01-01,9.04447,0.66066,9.631,6.13106,7.37825
1986-01-01,9.10021,0.67082,9.0766,5.26743,5.91464
1991-01-01,9.61266,0.68824,6.92989,5.39178,3.39726
1996-01-01,9.49365,0.67364,4.66663,4.91926,0.76588
2001-01-01,7.89533,0.64294,5.17799,5.81046,3.73607
2006-01-01,11.97282,0.63585,4.08199,6.67343,-0.58155
2011-01-01,12.5387,0.59001,7.55004,5.95178,1.55313
2016-01-01,13.35121,0.60141,10.23547,6.55573,4.0414
2021-01-01,14.97923,0.62211,10.50519,8.1192,4.26727
