,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,2.05896,0.04624,0.49792,1.79226,0.27746
1966-01-01,3.56461,0.05569,1.93992,1.83692,0.26792
1971-01-01,4.61313,0.04382,2.06534,1.98957,-0.5144
1976-01-01,4.39512,0.03195,3.4205,1.86871,0.92603
1981-01-01,5.15011,0.03109,4.69693,1.67704,1.25494
1986-01-01,5.46182,0.03012,5.44497,1.59275,1.60602
1991-01-01,5.699,0.02634,5.25705,1.76468,1.34907
1996-01-01,6.17141,0.02447,5.9327,2.05472,1.84049
2001-01-01,5.4456,0.02146,5.29893,2.59122,2.46601
2006-01-01,6.65457,0.0191,4.73305,3.07918,1.17676
2011-01-01,5.54855,0.01671,5.29982,2.30778,2.07577
2016-01-01,7.94724,0.01682,9.03315,2.34257,3.44529
2021-01-01,6.74228,0.01793,10.5745,2.286,6.13614
