,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.26411,0.00241,0.13162,0.25425,0.12417
1966-01-01,0.31644,0.00374,0.17881,0.29542,0.16152
1971-01-01,0.38757,0.00476,0.25992,0.33666,0.21376
1976-01-01,0.41231,0.0043,0.2388,0.36088,0.19166
1981-01-01,0.42731,0.00487,0.2833,0.3835,0.24436
1986-01-01,0.39063,0.00454,0.30598,0.34358,0.26347
1991-01-01,0.37097,0.0048,0.22119,0.34798,0.203
1996-01-01,0.42275,0.00522,0.21281,0.39911,0.19439
2001-01-01,0.39562,0.00484,0.1718,0.39768,0.17871
2006-01-01,0.42324,0.00465,0.08964,0.43838,0.10944
2011-01-01,0.36325,0.0043,0.14744,0.33733,0.12583
2016-01-01,0.43569,0.00444,0.14387,0.42941,0.14203
2021-01-01,0.19896,0.0043,0.11284,0.20011,0.11829
