id,name,lat,lon,obs_q
02215500,OCMULGEE RIVER AT LUMBER CITY GA,31.920183,-82.674027,02215500
02225000,ALTAMAHA RIVER NEAR BAXLEY GA,31.939083,-82.35346,02225000
02228000,SATILLA RIVER AT ATKINSON GA,31.220641,-81.865665,02228000
02232500,ST. JOHNS RIVER NEAR CHRISTMAS FL,28.543055,-80.943392,02232500
02236000,ST. JOHNS RIVER NEAR DE LAND FL,29.008318,-81.382565,02236000
02248000,SPRUCE CREEK NEAR SAMSULA FL,29.050541,-81.046723,02248000
02256500,FISHEATING CREEK AT PALMDALE FL,26.932559,-81.314795,02256500
02266300,REEDY CREEK NEAR VINELAND FL,28.332787,-81.579796,02266300
02266500,REEDY CREEK NEAR LOUGHMAN FL,28.263623,-81.536462,02266500
02269520,LIVINGSTON CREEK NEAR FROSTPROOF FL,27.70864,-81.44646,02269520
02270500,ARBUCKLE CREEK NEAR DE SOTO CITY FL,27.442538,-81.297293,02270500
02273000,KISSIMMEE RIVER AT S-65E NEAR OKEECHOBEE FL,27.22588,-80.962564,02273000
02294650,PEACE RIVER AT SR 60 AT BARTOW FL,27.902248,-81.817304,02294650
02294898,PEACE RIVER AT FORT MEADE FL,27.751419,-81.782027,02294898
02295420,PAYNE CREEK NEAR BOWLING GREEN FL,27.62059,-81.825638,02295420
02295637,PEACE RIVER AT US 17 AT ZOLFO SPRINGS FL,27.504483,-81.800916,02295637
02296500,CHARLIE CREEK NEAR GARDNER FL,27.375043,-81.796471,02296500
02296750,PEACE RIVER AT SR 70 AT ARCADIA FL,27.222271,-81.875917,02296750
02297310,HORSE CREEK AT SR 72 NEAR ARCADIA FL,27.199495,-81.988419,02297310
02298123,PRAIRIE CREEK NEAR FORT OGDEN FL,27.052,-81.784527,02298123
02298830,MYAKKA RIVER NEAR SR 72 NEAR SARASOTA FL,27.240605,-82.313704,02298830
02299950,MANATEE RIVER AT SR 64 NEAR MYAKKA HEAD FL,27.473651,-82.211201,02299950
02300100,LITTLE MANATEE RIVER NEAR FT. LONESOME FL,27.704754,-82.197867,02300100
02300700,BULLFROG CREEK NEAR WIMAUMA FL,27.791972,-82.352037,02300700
02301000,NORTH PRONG ALAFIA RIVER AT KEYSVILLE FL,27.883915,-82.100087,02301000
02301300,SOUTH PRONG ALAFIA RIVER NEAR LITHIA FL,27.796695,-82.117588,02301300
02301500,ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA FL,27.872248,-82.211201,02301500
02301990,HILLSBOROUGH R AB CRYSTAL SPR NEAR ZEPHYRHILLS FL,28.185567,-82.183974,02301990
02302500,BLACKWATER CREEK NEAR KNIGHTS FL,28.14057,-82.149807,02302500
02303000,HILLSBOROUGH RV AT STATE PARK NR ZEPHYRHILLS FL,28.150013,-82.232309,02303000
02303330,HILLSBOROUGH R AT MORRIS BR NEAR THONOTOSASSA FL,28.097516,-82.312312,02303330
02303350,TROUT CREEK NEAR SULPHUR SPRINGS FL,28.134722,-82.361944,02303350
02303800,CYPRESS CREEK NEAR SULPHUR SPRINGS FL,28.089183,-82.408982,02303800
02307000,ROCKY CREEK NEAR SULPHUR SPRINGS FL,28.036962,-82.57593,02307000
02308935,SAINT JOE CREEK AT PINELLAS PARK FL,27.814192,-82.695655,02308935
02310000,ANCLOTE RIVER AT LITTLE RD NEAR ELFERS FL,28.214178,-82.666488,02310000
02310947,WITHLACOOCHEE RIVER NEAR CUMPRESSCO FL,28.311952,-82.055915,02310947
02312500,WITHLACOOCHEE RIVER AT CROOM FL,28.592771,-82.222032,02312500
02312600,WITHLACOOCHEE RIVER NEAR FLORAL CITY FL,28.7436,-82.220089,02312600
02318500,WITHLACOOCHEE RIVER AT US 84 NEAR QUITMAN GA,30.793056,-83.453611,02318500
02320500,SUWANNEE RIVER AT BRANFORD FLA.,29.955785,-82.927628,02320500
02329000,OCHLOCKONEE RIVER NR HAVANA FLA.,30.554086,-84.384072,02329000
02334885,SUWANEE CREEK AT SUWANEE GA,34.032323,-84.089356,02334885
02336300,PEACHTREE CREEK AT ATLANTA GA,33.819444,-84.407778,02336300
02336410,NANCY CREEK AT WEST WESLEY ROAD AT ATLANTA GA,33.838438,-84.439373,02336410
02337000,SWEETWATER CREEK NEAR AUSTELL GA,33.772885,-84.614656,02337000
02337170,CHATTAHOOCHEE RIVER NEAR FAIRBURN GA,33.656667,-84.673611,02337170
02338000,CHATTAHOOCHEE RIVER NEAR WHITESBURG GA,33.477058,-84.900772,02338000
02339500,CHATTAHOOCHEE RIVER AT WEST POINT GA,32.886239,-85.182164,02339500
02349500,FLINT RIVER AT MONTEZUMA GA,32.298213,-84.043797,02349500
02349605,FLINT RIVER AT GA 26 NEAR MONTEZUMA GA,32.293056,-84.043611,02349605
02380500,COOSAWATTEE RIVER NEAR ELLIJAY GA,34.674975,-84.508554,02380500
02387000,CONASAUGA RIVER AT TILTON GA,34.666749,-84.928276,02387000
02387500,OOSTANAULA RIVER AT RESACA GA,34.577111,-84.941853,02387500
02392000,ETOWAH RIVER AT CANTON GA,34.239929,-84.494673,02392000
02397000,COOSA RIVER (MAYO'S BAR) NEAR ROME GA,34.200373,-85.25662,02397000
02398000,CHATTOOGA RIVER AT SUMMERVILLE GA,34.466389,-85.336111,02398000
0242354750,CAHABA VALLEY CREEK AT CROSS CR RD AT PELHAM AL.,33.313445,-86.806378,0242354750
03073000,South Fork Tenmile Creek at Jefferson PA,39.923131,-80.072558,03073000
03105500,Beaver River at Wampum PA,40.888674,-80.337008,03105500
03107500,Beaver River at Beaver Falls PA,40.763398,-80.315063,03107500
03150000,Muskingum River at McConnelsville OH,39.645071,-81.849858,03150000
03230450,Hellbranch Run near Harrisburg OH,39.84783,-83.15733,03230450
03245500,Little Miami River at Milford OH,39.171449,-84.297993,03245500
03290500,KENTUCKY RIVER AT LOCK 2 AT LOCKPORT KY,38.438957,-84.963284,03290500
03298500,SALT RIVER AT SHEPHERDSVILLE KY,37.985066,-85.717459,03298500
03336645,MIDDLE FORK VERMILION RIVER ABOVE OAKWOOD IL,40.137258,-87.745858,03336645
03336900,SALT FORK NEAR ST. JOSEPH IL,40.148645,-88.033371,03336900
03338780,NORTH FORK VERMILION RIVER NEAR BISMARCK IL,40.265314,-87.642799,03338780
03339000,VERMILION RIVER NEAR DANVILLE IL,40.10087,-87.597242,03339000
03345500,EMBARRAS RIVER AT STE. MARIE IL,38.936433,-88.022535,03345500
03346000,NORTH FORK EMBARRAS RIVER NEAR OBLONG IL,39.010042,-87.945588,03346000
03354000,WHITE RIVER NEAR CENTERTON IN,39.497548,-86.40055,03354000
03378000,BONPAS CREEK AT BROWNS IL,38.386437,-87.975588,03378000
03378635,LITTLE WABASH RIVER NEAR EFFINGHAM IL,39.103931,-88.594218,03378635
03379500,LITTLE WABASH RIVER BELOW CLAY CITY IL,38.63477,-88.297266,03379500
03380500,SKILLET FORK AT WAYNE CITY IL,38.356993,-88.583386,03380500
03466208,BIG LIMESTONE CREEK NEAR LIMESTONE TN,36.20594,-82.65043,03466208
03467609,NOLICHUCKY RIVER NEAR LOWLAND,36.126337,-83.175304,03467609
03575100,FLINT RIVER AT BROWNSBORO AL.,34.749257,-86.446655,03575100
03612000,CACHE RIVER AT FORMAN IL,37.336441,-88.923955,03612000
04027000,BAD RIVER NEAR ODANAH WI,46.486614,-90.696297,04027000
04072150,DUCK CREEK NEAR HOWARD WI,44.535833,-88.129722,04072150
04073462,WHITE CREEK AT SPRING GROVE ROAD NR GREEN LAKE WI,43.816093,-88.928446,04073462
04073468,GREEN LAKE INLET AT CT HIGHWAY A NR GREEN LAKE WI,43.824426,-88.926779,04073468
04073500,FOX RIVER AT BERLIN WI,43.95387,-88.952614,04073500
040851385,FOX RIVER AT OIL TANK DEPOT AT GREEN BAY WI,44.528604,-88.010104,040851385
04085427,MANITOWOC RIVER AT MANITOWOC WI,44.107217,-87.715364,04085427
04086000,SHEBOYGAN RIVER AT SHEBOYGAN WI,43.741662,-87.753975,04086000
04087000,MILWAUKEE RIVER AT MILWAUKEE WI,43.100012,-87.908974,04087000
04087030,MENOMONEE RIVER AT MENOMONEE FALLS WI,43.172786,-88.10398,04087030
04087088,UNDERWOOD CREEK AT WAUWATOSA WI,43.054734,-88.0462,04087088
04087120,MENOMONEE RIVER AT WAUWATOSA WI,43.045569,-87.999809,04087120
04087159,KINNICKINNIC RIVER @ S. 11TH STREET @ MILWAUKEEWI,42.997515,-87.926474,04087159
04116000,GRAND RIVER AT IONIA MI,42.971977,-85.069172,04116000
04142000,RIFLE RIVER NEAR STERLING MI,44.07252,-84.019994,04142000
04145000,SHIAWASSEE RIVER NEAR FERGUS MI,43.254748,-84.105532,04145000
04161820,CLINTON RIVER AT STERLING HEIGHTS MI,42.614478,-83.026593,04161820
04166500,RIVER ROUGE AT DETROIT MI,42.372259,-83.255485,04166500
04176500,RIVER RAISIN NEAR MONROE MI,41.960601,-83.531046,04176500
04178000,St Joseph River near Newville IN,41.385328,-84.801626,04178000
04182000,ST. MARYS RIVER NEAR FORT WAYNE IN,40.987826,-85.111914,04182000
04183000,MAUMEE RIVER AT NEW HAVEN IN,41.085049,-85.02219,04183000
04184500,Bean Creek at Powers OH,41.677551,-84.23217,04184500
04186500,Auglaize River near Fort Jennings OH,40.948662,-84.266059,04186500
04191500,Auglaize River near Defiance OH,41.237549,-84.399114,04191500
04192500,Maumee River near Defiance OH,41.291993,-84.281057,04192500
04193500,Maumee River at Waterville OH,41.500053,-83.712714,04193500
04197100,Honey Creek at Melmore OH,41.022278,-83.109638,04197100
04198000,Sandusky River near Fremont OH,41.307831,-83.158809,04198000
04199000,Huron River at Milan OH,41.301719,-82.606844,04199000
04199500,Vermilion River near Vermilion OH,41.38199,-82.316827,04199500
04200500,Black River at Elyria OH,41.380324,-82.104593,04200500
04208000,Cuyahoga River at Independence OH,41.395331,-81.629848,04208000
04212100,Grand River near Painesville OH,41.718934,-81.227879,04212100
04213500,CATTARAUGUS CREEK AT GOWANDA NY,42.46395,-78.935035,04213500
0422026250,NORTHRUP CREEK AT NORTH GREECE NY,43.25367,-77.74223,0422026250
04230500,OATKA CREEK AT GARBUTT NY,43.010062,-77.791395,04230500
04231600,GENESEE RIVER AT FORD STREET BRIDGE ROCHESTER NY,43.141722,-77.616306,04231600
04232034,IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY,43.027841,-77.47805,04232034
04232050,ALLEN CREEK NEAR ROCHESTER NY,43.130341,-77.518609,04232050
0423205010,IRONDEQUOIT CR ABOVE BLOSSOM RD NEAR ROCHESTER NY,43.145063,-77.511942,0423205010
04250750,SANDY CREEK NEAR ADAMS NY,43.813398,-76.074646,04250750
05051522,RED RIVER OF THE NORTH AT HICKSON ND,46.659685,-96.795915,05051522
05054000,RED RIVER OF THE NORTH AT FARGO ND,46.861075,-96.783692,05054000
05056100,MAUVAIS COULEE NR CANDO ND,48.448059,-99.102635,05056100
05057200,BALDHILL CREEK NR DAZEY ND,47.229156,-98.124819,05057200
05059000,SHEYENNE RIVER NEAR KINDRED ND,46.631633,-97.000643,05059000
05066500,GOOSE RIVER AT HILLSBORO ND,47.409424,-97.061197,05066500
05082625,TURTLE RIVER AT TURTLE R STATE PARK NR ARVILLA ND,47.931934,-97.514531,05082625
05085000,FOREST RIVER AT MINTO ND,48.285833,-97.368056,05085000
05090000,PARK RIVER AT GRAFTON ND,48.424711,-97.412023,05090000
05116500,DES LACS RIVER AT FOXHOLM ND,48.370569,-101.570163,05116500
05120500,WINTERING RIVER NR KARLSRUHE ND,48.138337,-100.539862,05120500
05123400,WILLOW CREEK NR WILLOW CITY ND,48.588888,-100.442079,05123400
05287890,ELM CREEK NR CHAMPLIN MN,45.163298,-93.436621,05287890
05288705,SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS MN,45.049965,-93.310227,05288705
05325000,MINNESOTA RIVER AT MANKATO MN,44.169411,-94.0044,05325000
05330000,MINNESOTA RIVER NEAR JORDAN MN,44.693018,-93.641902,05330000
05368000,HAY RIVER AT WHEELER WI,45.04774,-91.91101,05368000
05369500,CHIPPEWA RIVER AT DURAND WI,44.628299,-91.969059,05369500
05382000,BLACK RIVER NEAR GALESVILLE WI,44.060239,-91.28737,05382000
05406500,BLACK EARTH CREEK AT BLACK EARTH WI,43.13416,-89.732345,05406500
05407000,WISCONSIN RIVER AT MUSCODA WI,43.198042,-90.443459,05407000
05412500,Turkey River at Garber IA,42.739988,-91.261799,05412500
05422000,Wapsipinicon River near De Witt IA,41.766974,-90.534859,05422000
05424057,ROCK RIVER AT HORICON WI,43.45027,-88.63233,05424057
05427718,YAHARA RIVER AT WINDSOR WI,43.208881,-89.352617,05427718
05427948,PHEASANT BRANCH AT MIDDLETON WI,43.103328,-89.511788,05427948
05430175,YAHARA RIVER NEAR FULTON WI,42.826394,-89.172059,05430175
054310157,JACKSON CREEK TRIBUTARY NEAR ELKHORN WI,42.650849,-88.550934,054310157
05431016,JACKSON CREEK AT MOUND ROAD NEAR ELKHORN WI,42.640849,-88.560934,05431016
05431017,DELAVAN LAKE INLET AT STATE HWY 50 AT LAKE LAWNWI,42.621127,-88.582601,05431017
05431022,DELAVAN LAKE OUTLET AT BORG ROAD NEAR DELAVAN WI,42.614737,-88.624824,05431022
05435500,PECATONICA RIVER AT FREEPORT IL,42.302797,-89.619561,05435500
05437500,ROCK RIVER AT ROCKTON IL,42.448627,-89.069832,05437500
05439500,SOUTH BRANCH KISHWAUKEE RIVER NR FAIRDALE IL,42.110581,-88.900653,05439500
05440000,KISHWAUKEE RIVER NEAR PERRYVILLE IL,42.194467,-88.998713,05440000
05443500,ROCK RIVER AT COMO IL,41.782808,-89.749832,05443500
05444000,ELKHORN CREEK NEAR PENROSE IL,41.902807,-89.696223,05444000
05446500,ROCK RIVER NEAR JOSLIN IL,41.559756,-90.182066,05446500
05447500,GREEN RIVER NEAR GENESEO IL,41.488923,-90.157619,05447500
05449500,Iowa River near Rowan IA,42.759944,-93.621849,05449500
05451210,South Fork Iowa River NE of New Providence IA,42.314984,-93.152425,05451210
05464220,Wolf Creek near Dysart IA,42.251658,-92.298798,05464220
05465500,Iowa River at Wapello IA,41.178086,-91.182094,05465500
05466500,EDWARDS RIVER NEAR NEW BOSTON IL,41.186977,-90.967366,05466500
05469000,HENDERSON CREEK NEAR OQUAWKA IL,41.001426,-90.854307,05469000
05474000,Skunk River at Augusta IA,40.75365,-91.277094,05474000
05490500,Des Moines River at Keosauqua IA,40.727806,-91.959617,05490500
05495000,Fox River at Wayland MO,40.392408,-91.597875,05495000
05495500,BEAR CREEK NEAR MARCELLINE IL,40.142824,-91.33737,05495500
05500000,South Fabius River near Taylor MO,39.896628,-91.580156,05500000
05514500,Cuivre River near Troy MO,39.008803,-90.977536,05514500
05520500,KANKAKEE RIVER AT MOMENCE IL,41.160033,-87.668648,05520500
05525000,IROQUOIS RIVER AT IROQUOIS IL,40.822813,-87.581419,05525000
05525500,SUGAR CREEK AT MILFORD IL,40.630036,-87.723918,05525500
05526000,IROQUOIS RIVER NEAR CHEBANSE IL,41.008922,-87.823372,05526000
05527500,KANKAKEE RIVER NEAR WILMINGTON IL,41.346698,-88.186449,05527500
05527800,DES PLAINES RIVER AT RUSSELL IL,42.489187,-87.926466,05527800
05528000,DES PLAINES RIVER NEAR GURNEE IL,42.344189,-87.938409,05528000
05529000,DES PLAINES RIVER NEAR DES PLAINES IL,42.081972,-87.890345,05529000
05531500,SALT CREEK AT WESTERN SPRINGS IL,41.825864,-87.900616,05531500
05532000,ADDISON CREEK AT BELLWOOD IL,41.881698,-87.869228,05532000
05532500,DES PLAINES RIVER AT RIVERSIDE IL,41.822254,-87.820891,05532500
05534500,NORTH BRANCH CHICAGO RIVER AT DEERFIELD IL,42.152804,-87.818677,05534500
05536000,NORTH BRANCH CHICAGO RIVER AT NILES IL,42.012253,-87.795618,05536000
05536275,THORN CREEK AT THORNTON IL,41.568368,-87.607822,05536275
05539000,HICKORY CREEK AT JOLIET IL,41.515031,-88.073391,05539000
05539900,WEST BRANCH DU PAGE RIVER NEAR WEST CHICAGO IL,41.910862,-88.178961,05539900
05540095,WEST BRANCH DU PAGE RIVER NEAR WARRENVILLE IL,41.822529,-88.173402,05540095
05540500,DU PAGE RIVER AT SHOREWOOD IL,41.522253,-88.192562,05540500
05542000,MAZON RIVER NEAR COAL CITY IL,41.286143,-88.359787,05542000
05543500,ILLINOIS RIVER AT MARSEILLES IL,41.326978,-88.717574,05543500
05548280,NIPPERSINK CREEK NEAR SPRING GROVE IL,42.443353,-88.247589,05548280
05550000,FOX RIVER AT ALGONQUIN IL,42.166413,-88.29036,05550000
05550500,POPLAR CREEK AT ELGIN IL,42.026138,-88.255633,05550500
05551700,BLACKBERRY CREEK NEAR YORKVILLE IL,41.671696,-88.441462,05551700
05552500,FOX RIVER AT DAYTON IL,41.384477,-88.789242,05552500
05555300,VERMILION RIVER NEAR LEONORE IL,41.208368,-88.930912,05555300
05556500,BIG BUREAU CREEK AT PRINCETON IL,41.36587,-89.498427,05556500
05568800,INDIAN CREEK NEAR WYOMING IL,41.01837,-89.835383,05568800
05569500,SPOON RIVER AT LONDON MILLS IL,40.707261,-90.280125,05569500
05570000,SPOON RIVER AT SEVILLE IL,40.490041,-90.340403,05570000
05570910,SANGAMON RIVER AT FISHER IL,40.310589,-88.322275,05570910
05572000,SANGAMON RIVER AT MONTICELLO IL,40.030867,-88.588954,05572000
05573540,SANGAMON RIVER AT ROUTE 48 AT DECATUR IL,39.831148,-88.976467,05573540
05576500,SANGAMON RIVER AT RIVERTON IL,39.843105,-89.54732,05576500
05578500,SALT CREEK NEAR ROWELL IL,40.115038,-89.049251,05578500
05579500,LAKE FORK NEAR CORNLAND IL,39.951435,-89.383706,05579500
05580000,KICKAPOO CREEK AT WAYNESVILLE IL,40.254761,-89.129253,05580000
05582000,SALT CREEK NEAR GREENVIEW IL,40.13199,-89.735664,05582000
05583000,SANGAMON RIVER NEAR OAKFORD IL,40.123935,-89.985114,05583000
05584500,LA MOINE RIVER AT COLMAR IL,40.330322,-90.896245,05584500
05585000,LA MOINE RIVER AT RIPLEY IL,40.02477,-90.631795,05585000
05587000,MACOUPIN CREEK NEAR KANE IL,39.234214,-90.394562,05587000
05587900,CAHOKIA CREEK AT EDWARDSVILLE IL,38.824492,-89.974825,05587900
05591200,KASKASKIA RIVER AT COOKS MILLS IL,39.583367,-88.413384,05591200
05591700,WEST OKAW RIVER NEAR LOVINGTON IL,39.731146,-88.66201,05591700
05592100,KASKASKIA RIVER NEAR COWDEN IL,39.229764,-88.841732,05592100
05592500,KASKASKIA RIVER AT VANDALIA IL,38.960601,-89.088955,05592500
05592800,HURRICANE CREEK NEAR MULBERRY GROVE IL,38.922546,-89.236739,05592800
05592900,EAST FORK KASKASKIA RIVER NEAR SANDOVAL IL,38.688937,-89.100065,05592900
05594000,SHOAL CREEK NEAR BREESE IL,38.609771,-89.494529,05594000
05594100,KASKASKIA RIVER NEAR VENEDY STATION IL,38.450605,-89.627593,05594100
05594450,SILVER CREEK NEAR TROY IL,38.716715,-89.829263,05594450
05594800,SILVER CREEK NEAR FREEBURG IL,38.406161,-89.873991,05594800
05595200,RICHLAND CREEK NEAR HECKER IL,38.323939,-89.970939,05595200
05595730,RAYSE CREEK NEAR WALTONVILLE IL,38.253939,-89.039793,05595730
05597000,BIG MUDDY RIVER AT PLUMFIELD IL,37.901439,-89.013962,05597000
05597500,CRAB ORCHARD CREEK NEAR MARION IL,37.731161,-88.889234,05597500
05599500,BIG MUDDY RIVER AT MURPHYSBORO IL,37.748056,-89.346667,05599500
06088500,Muddy Creek at Vaughn MT,47.561069,-111.538307,06088500
06089000,Sun River near Vaughn MT,47.525736,-111.511842,06089000
06236100,WIND RIVER AB BOYSEN RESERVOIR NR SHOSHONI WY,43.129125,-108.223986,06236100
06253000,FIVEMILE CREEK NEAR SHOSHONI WY,43.22218,-108.218986,06253000
06279500,BIGHORN RIVER AT KANE WY,44.758566,-108.181497,06279500
06307740,Otter Creek at Ashland MT,45.583889,-106.255292,06307740
06308500,Tongue River at Miles City MT,46.384725,-105.84528,06308500
06324500,Powder River at Moorhead MT,45.057765,-105.878067,06324500
