,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,2.72888,0.08631,1.80528,3.11381,2.27653
1966-01-01,2.82136,0.11352,3.01347,2.87266,3.17829
1971-01-01,2.82314,0.10099,3.74404,2.78669,3.80858
1976-01-01,2.95263,0.08013,4.30911,2.51583,3.95245
1981-01-01,3.08136,0.08533,3.89073,2.36284,3.25754
1986-01-01,2.91976,0.10051,3.27255,2.24093,2.69424
1991-01-01,2.77741,0.10269,2.41804,2.40369,2.14701
1996-01-01,2.54282,0.10276,1.53936,2.26617,1.36547
2001-01-01,2.31814,0.09488,1.7607,2.16344,1.70088
2006-01-01,2.75019,0.09135,1.28822,2.15606,0.78544
2011-01-01,2.65706,0.08361,2.20761,1.62188,1.25604
2016-01-01,2.61759,0.08465,2.69905,1.85623,2.02234
2021-01-01,2.90093,0.06747,2.88457,2.07258,2.12369
