,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,8.54492,0.08967,5.78819,7.87503,5.20796
1966-01-01,8.64853,0.05349,9.15817,7.28358,7.8467
1971-01-01,8.93675,0.11501,12.81491,7.46666,11.45984
1976-01-01,9.71661,0.09235,12.90891,7.19057,10.47523
1981-01-01,10.46728,0.10402,13.59702,7.05504,10.28879
1986-01-01,9.50211,0.11278,11.38721,6.57246,8.57034
1991-01-01,9.13992,0.1296,8.77106,6.32205,6.08279
1996-01-01,9.25979,0.13102,6.16587,6.61975,3.65685
2001-01-01,8.23547,0.11603,6.63249,6.20446,4.7175
2006-01-01,10.24014,0.12105,5.14239,6.21565,1.23895
2011-01-01,9.89414,0.10381,9.01606,5.41905,4.64479
2016-01-01,9.92033,0.10709,11.12241,4.98747,6.29664
2021-01-01,8.35474,0.09607,9.19979,4.51825,5.45937
