,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.00333,0.2837,0.00203,0.00224,0.28465
1966-01-01,0.00291,0.36737,0.0037,0.00198,0.37014
1971-01-01,0.00215,0.30545,0.00287,0.00145,0.30762
1976-01-01,0.00286,0.22925,0.00527,0.00165,0.23331
1981-01-01,0.00299,0.23463,0.00492,0.00151,0.23807
1986-01-01,0.00294,0.22305,0.00369,0.00134,0.22514
1991-01-01,0.00258,0.21234,0.00229,0.00133,0.21338
1996-01-01,0.00218,0.19793,0.00139,0.00111,0.19825
2001-01-01,0.00194,0.16861,0.0016,0.00097,0.16924
2006-01-01,0.00207,0.15223,0.00121,0.00075,0.15212
2011-01-01,0.00161,0.13808,0.00209,0.00051,0.13908
2016-01-01,0.00138,0.13563,0.00201,0.00062,0.13688
2021-01-01,0.0059,0.13165,0.00836,0.00371,0.13783
