,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.001,0.01144,0.00025,0.00092,0.01162
1966-01-01,0.00155,0.01558,0.00053,0.00132,0.01588
1971-01-01,0.002,0.01612,0.0008,0.00156,0.01647
1976-01-01,0.00195,0.01399,0.00072,0.00156,0.01431
1981-01-01,0.00215,0.01655,0.00087,0.00176,0.01702
1986-01-01,0.00199,0.016,0.0013,0.00168,0.01699
1991-01-01,0.00226,0.01539,0.00089,0.00192,0.01594
1996-01-01,0.00258,0.01579,0.00086,0.00214,0.01622
2001-01-01,0.00213,0.01481,0.00095,0.00193,0.01557
2006-01-01,0.00135,0.01378,0.00036,0.00119,0.01399
2011-01-01,0.00103,0.01233,0.00051,0.00073,0.01254
2016-01-01,0.00093,0.01315,0.0004,0.00069,0.0133
2021-01-01,0.03708,0.01878,0.01216,0.03406,0.02792
