,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,5.86631,0.5797,2.97731,6.62813,4.31882
1966-01-01,6.04778,0.8316,4.5289,7.14963,6.46235
1971-01-01,6.23043,0.79585,5.15163,6.78147,6.49852
1976-01-01,6.16139,0.67584,6.35417,7.07519,7.9438
1981-01-01,6.71576,0.72738,7.31199,7.48696,8.81057
1986-01-01,6.38345,0.81795,6.57969,7.06478,8.07897
1991-01-01,6.41068,0.86839,5.08053,7.29086,6.8291
1996-01-01,6.27299,0.87685,3.36361,7.43382,5.40129
2001-01-01,5.7256,0.84187,3.78838,8.08007,6.98472
2006-01-01,8.03722,0.8689,3.03153,9.02473,4.88794
2011-01-01,8.40412,0.78923,5.76336,9.65509,7.80355
2016-01-01,8.24177,0.84456,7.08629,10.05812,9.7472
2021-01-01,9.67337,0.97163,8.05665,11.04493,10.39984
