,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.06166,0.00266,0.02189,0.02172,-0.01539
1966-01-01,0.09134,0.00452,0.05289,0.02335,-0.01058
1971-01-01,0.12663,0.00408,0.05574,0.02364,-0.04318
1976-01-01,0.16391,0.00316,0.06977,0.04492,-0.04606
1981-01-01,0.17864,0.00395,0.11508,0.05963,3e-05
1986-01-01,0.17925,0.00399,0.15065,0.05807,0.03346
1991-01-01,0.19463,0.00365,0.10292,0.08067,-0.0074
1996-01-01,0.23921,0.00368,0.09246,0.10208,-0.04099
2001-01-01,0.20964,0.00336,0.07662,0.10967,-0.01998
2006-01-01,0.19948,0.00324,0.03314,0.11721,-0.0459
2011-01-01,0.20137,0.00298,0.05945,0.05825,-0.08068
2016-01-01,0.24209,0.00312,0.04653,0.09646,-0.09598
2021-01-01,0.20891,0.00324,0.05769,0.09803,-0.04995
