,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.00209,0.01719,0.00058,0.00163,0.01731
1966-01-01,0.00308,0.03054,0.00134,0.00226,0.03106
1971-01-01,0.01133,0.02966,0.00594,0.00924,0.03351
1976-01-01,0.01382,0.02886,0.00554,0.01115,0.03173
1981-01-01,0.01622,0.0339,0.0079,0.01355,0.03913
1986-01-01,0.01543,0.03349,0.00951,0.01259,0.04016
1991-01-01,0.0163,0.03354,0.00731,0.01381,0.03837
1996-01-01,0.01836,0.03506,0.00833,0.01481,0.03984
2001-01-01,0.01807,0.03184,0.00638,0.0162,0.03634
2006-01-01,0.0179,0.02908,0.00316,0.01612,0.03046
2011-01-01,0.01477,0.02496,0.0047,0.0118,0.0267
2016-01-01,0.01497,0.0248,0.00376,0.01236,0.02594
2021-01-01,0.1204,0.03276,0.04667,0.11332,0.07235
