,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.0055,0.0,0.00704,0.00597,0.00751
1966-01-01,0.00433,0.0,0.00731,0.00403,0.007
1971-01-01,0.00276,0.0,0.00514,0.00296,0.00534
1976-01-01,0.00295,0.0,0.0062,0.00348,0.00673
1981-01-01,0.00281,0.0,0.0054,0.00362,0.0062
1986-01-01,0.00297,0.0,0.00617,0.0041,0.0073
1991-01-01,0.00226,0.0,0.00578,0.0031,0.00663
1996-01-01,0.00261,0.0,0.00558,0.00371,0.00667
2001-01-01,0.00217,0.0,0.00527,0.00464,0.00774
2006-01-01,0.00184,0.0,0.00415,0.00329,0.0056
2011-01-01,0.00238,0.0,0.005,0.00234,0.00496
2016-01-01,0.00206,0.0,0.01228,0.00331,0.01353
2021-01-01,0.00088,0.0,0.00614,0.00153,0.00678
