,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.60002,0.02347,0.44558,0.63094,0.49997
1966-01-01,0.63275,0.03018,0.71246,0.60618,0.71608
1971-01-01,0.65447,0.02704,0.90313,0.5791,0.8548
1976-01-01,0.66585,0.02144,1.05726,0.51905,0.9319
1981-01-01,0.74637,0.02216,0.97063,0.51469,0.76111
1986-01-01,0.69974,0.02214,0.82981,0.47265,0.62486
1991-01-01,0.64783,0.0224,0.58713,0.46919,0.43089
1996-01-01,0.58214,0.0215,0.37511,0.44319,0.25766
2001-01-01,0.4945,0.01983,0.38592,0.38208,0.29334
2006-01-01,0.52275,0.01909,0.2738,0.37345,0.14359
2011-01-01,0.60632,0.01829,0.52695,0.30494,0.24387
2016-01-01,0.52204,0.01851,0.58869,0.29008,0.37523
2021-01-01,0.6174,0.01998,0.68199,0.34285,0.42741
