,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,2.75557,0.14852,1.82418,3.14258,2.35971
1966-01-01,2.85351,0.19512,3.04272,2.90055,3.28487
1971-01-01,2.85816,0.17404,3.77452,2.81331,3.90371
1976-01-01,2.98888,0.13828,4.34416,2.54122,4.03479
1981-01-01,3.11555,0.14747,3.9173,2.39076,3.33998
1986-01-01,2.96481,0.17693,3.32305,2.2755,2.81067
1991-01-01,2.82027,0.18075,2.45535,2.44078,2.25662
1996-01-01,2.58205,0.18088,1.56311,2.30114,1.46308
2001-01-01,2.35391,0.16701,1.78787,2.19682,1.79779
2006-01-01,2.79263,0.1608,1.3081,2.18932,0.8656
2011-01-01,2.69806,0.14717,2.24168,1.6469,1.33769
2016-01-01,2.65798,0.14899,2.7407,1.88487,2.11659
2021-01-01,2.92892,0.13228,2.9124,2.09258,2.20835
