,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,1.17028,0.00728,0.58324,1.1266,0.54684
1966-01-01,1.40218,0.0113,0.7923,1.30902,0.71044
1971-01-01,1.53515,0.01221,0.95729,1.34897,0.78331
1976-01-01,1.65753,0.01094,0.89294,1.4715,0.71784
1981-01-01,1.72373,0.01244,1.072,1.60358,0.96428
1986-01-01,1.55267,0.01171,1.1563,1.43682,1.05216
1991-01-01,1.48591,0.01229,0.83506,1.47033,0.83176
1996-01-01,1.6807,0.01339,0.80006,1.68606,0.81881
2001-01-01,1.58469,0.01241,0.65838,1.6559,0.742
2006-01-01,1.6746,0.01196,0.33756,1.80632,0.48124
2011-01-01,1.4695,0.01097,0.55411,1.43879,0.53436
2016-01-01,1.73976,0.0113,0.53958,1.77305,0.58416
2021-01-01,1.22847,0.00752,0.66308,1.36215,0.80427
